#wavelength   flux
6234.2       4.36455993188e-16
6234.3       4.36880511788e-16
6234.4       4.37305030388e-16
6234.5       4.37729548988e-16
6234.6       4.38154067588e-16
6234.7       4.38578586188e-16
6234.8       4.39003104788e-16
6234.9       4.39427623388e-16
6235.0       4.39852141988e-16
6235.1       4.40709914876e-16
6235.2       4.41567687776e-16
6235.3       4.42425460676e-16
6235.4       4.43283233576e-16
6235.5       4.44141006476e-16
6235.6       4.44998779376e-16
6235.7       4.45856552276e-16
6235.8       4.46714325176e-16
6235.9       4.47572098076e-16
6236.0       4.48429870976e-16
6236.1       4.484190067e-16
6236.2       4.484081424e-16
6236.3       4.483972781e-16
6236.4       4.483864138e-16
6236.5       4.483755495e-16
6236.6       4.483646852e-16
6236.7       4.483538209e-16
6236.8       4.483429566e-16
6236.9       4.483320923e-16
6237.0       4.48321228e-16
6237.1       4.48759040788e-16
6237.2       4.49196853588e-16
6237.3       4.49634666388e-16
6237.4       4.50072479188e-16
6237.5       4.50510291988e-16
6237.6       4.50948104788e-16
6237.7       4.51385917588e-16
6237.8       4.51823730388e-16
6237.9       4.52261543188e-16
6238.0       4.52699355988e-16
6238.1       4.53696571272e-16
6238.2       4.54693786572e-16
6238.3       4.55691001872e-16
6238.4       4.56688217172e-16
6238.5       4.57685432472e-16
6238.6       4.58682647772e-16
6238.7       4.59679863072e-16
6238.8       4.60677078372e-16
6238.9       4.61674293672e-16
6239.0       4.62671508972e-16
6239.1       4.62639847001e-16
6239.2       4.62608185001e-16
6239.3       4.62576523001e-16
6239.4       4.62544861001e-16
6239.5       4.62513199001e-16
6239.6       4.62481537001e-16
6239.7       4.62449875001e-16
6239.8       4.62418213001e-16
6239.9       4.62386551001e-16
6240.0       4.62354889001e-16
6240.1       4.61890567913e-16
6240.2       4.61426246813e-16
6240.3       4.60961925713e-16
6240.4       4.60497604613e-16
6240.5       4.60033283513e-16
6240.6       4.59568962413e-16
6240.7       4.59104641313e-16
6240.8       4.58640320213e-16
6240.9       4.58175999113e-16
6241.0       4.57711678013e-16
6241.1       4.57069305818e-16
6241.2       4.56426933618e-16
6241.3       4.55784561418e-16
6241.4       4.55142189218e-16
6241.5       4.54499817018e-16
6241.6       4.53857444818e-16
6241.7       4.53215072618e-16
6241.8       4.52572700418e-16
6241.9       4.51930328218e-16
6242.0       4.51287956018e-16
6242.1       4.51219520402e-16
6242.2       4.51151084802e-16
6242.3       4.51082649202e-16
6242.4       4.51014213602e-16
6242.5       4.50945778002e-16
6242.6       4.50877342402e-16
6242.7       4.50808906802e-16
6242.8       4.50740471202e-16
6242.9       4.50672035602e-16
6243.0       4.50603600002e-16
6243.1       4.50481819603e-16
6243.2       4.50360039203e-16
6243.3       4.50238258803e-16
6243.4       4.50116478403e-16
6243.5       4.49994698003e-16
6243.6       4.49872917603e-16
6243.7       4.49751137203e-16
6243.8       4.49629356803e-16
6243.9       4.49507576403e-16
6244.0       4.49385796003e-16
6244.1       4.49236816804e-16
6244.2       4.49087837604e-16
6244.3       4.48938858404e-16
6244.4       4.48789879204e-16
6244.5       4.48640900004e-16
6244.6       4.48491920804e-16
6244.7       4.48342941604e-16
6244.8       4.48193962404e-16
6244.9       4.48044983204e-16
6245.0       4.47896004004e-16
6245.1       4.47729702205e-16
6245.2       4.47563400405e-16
6245.3       4.47397098605e-16
6245.4       4.47230796805e-16
6245.5       4.47064495005e-16
6245.6       4.46898193205e-16
6245.7       4.46731891405e-16
6245.8       4.46565589605e-16
6245.9       4.46399287805e-16
6246.0       4.46232986005e-16
6246.1       4.45476333221e-16
6246.2       4.44719680421e-16
6246.3       4.43963027621e-16
6246.4       4.43206374821e-16
6246.5       4.42449722021e-16
6246.6       4.41693069221e-16
6246.7       4.40936416421e-16
6246.8       4.40179763621e-16
6246.9       4.39423110821e-16
6247.0       4.38666458021e-16
6247.1       4.38363429908e-16
6247.2       4.38060401808e-16
6247.3       4.37757373708e-16
6247.4       4.37454345608e-16
6247.5       4.37151317508e-16
6247.6       4.36848289408e-16
6247.7       4.36545261308e-16
6247.8       4.36242233208e-16
6247.9       4.35939205108e-16
6248.0       4.35636177008e-16
6248.1       4.36134742686e-16
6248.2       4.36633308386e-16
6248.3       4.37131874086e-16
6248.4       4.37630439786e-16
6248.5       4.38129005486e-16
6248.6       4.38627571186e-16
6248.7       4.39126136886e-16
6248.8       4.39624702586e-16
6248.9       4.40123268286e-16
6249.0       4.40621833986e-16
6249.1       4.40708500098e-16
6249.2       4.40795166198e-16
6249.3       4.40881832298e-16
6249.4       4.40968498398e-16
6249.5       4.41055164498e-16
6249.6       4.41141830598e-16
6249.7       4.41228496698e-16
6249.8       4.41315162798e-16
6249.9       4.41401828898e-16
6250.0       4.41488494998e-16
6250.1       4.41971271587e-16
6250.2       4.42454048187e-16
6250.3       4.42936824787e-16
6250.4       4.43419601387e-16
6250.5       4.43902377987e-16
6250.6       4.44385154587e-16
6250.7       4.44867931187e-16
6250.8       4.45350707787e-16
6250.9       4.45833484387e-16
6251.0       4.46316260987e-16
6251.1       4.4703660558e-16
6251.2       4.4775695018e-16
6251.3       4.4847729478e-16
6251.4       4.4919763938e-16
6251.5       4.4991798398e-16
6251.6       4.5063832858e-16
6251.7       4.5135867318e-16
6251.8       4.5207901778e-16
6251.9       4.5279936238e-16
6252.0       4.5351970698e-16
6252.1       4.53076027212e-16
6252.2       4.52632347412e-16
6252.3       4.52188667612e-16
6252.4       4.51744987812e-16
6252.5       4.51301308012e-16
6252.6       4.50857628212e-16
6252.7       4.50413948412e-16
6252.8       4.49970268612e-16
6252.9       4.49526588812e-16
6253.0       4.49082909012e-16
6253.1       4.48329471921e-16
6253.2       4.47576034821e-16
6253.3       4.46822597721e-16
6253.4       4.46069160621e-16
6253.5       4.45315723521e-16
6253.6       4.44562286421e-16
6253.7       4.43808849321e-16
6253.8       4.43055412221e-16
6253.9       4.42301975121e-16
6254.0       4.41548538021e-16
6254.1       4.41141937111e-16
6254.2       4.40735336211e-16
6254.3       4.40328735311e-16
6254.4       4.39922134411e-16
6254.5       4.39515533511e-16
6254.6       4.39108932611e-16
6254.7       4.38702331711e-16
6254.8       4.38295730811e-16
6254.9       4.37889129911e-16
6255.0       4.37482529011e-16
6255.1       4.38959160059e-16
6255.2       4.40435791159e-16
6255.3       4.41912422259e-16
6255.4       4.43389053359e-16
6255.5       4.44865684459e-16
6255.6       4.46342315559e-16
6255.7       4.47818946659e-16
6255.8       4.49295577759e-16
6255.9       4.50772208859e-16
6256.0       4.52248839959e-16
6256.1       4.51788791413e-16
6256.2       4.51328742813e-16
6256.3       4.50868694213e-16
6256.4       4.50408645613e-16
6256.5       4.49948597013e-16
6256.6       4.49488548413e-16
6256.7       4.49028499813e-16
6256.8       4.48568451213e-16
6256.9       4.48108402613e-16
6257.0       4.47648354013e-16
6257.1       4.4694166222e-16
6257.2       4.4623497042e-16
6257.3       4.4552827862e-16
6257.4       4.4482158682e-16
6257.5       4.4411489502e-16
6257.6       4.4340820322e-16
6257.7       4.4270151142e-16
6257.8       4.4199481962e-16
6257.9       4.4128812782e-16
6258.0       4.4058143602e-16
6258.1       4.40521610102e-16
6258.2       4.40461784202e-16
6258.3       4.40401958302e-16
6258.4       4.40342132402e-16
6258.5       4.40282306502e-16
6258.6       4.40222480602e-16
6258.7       4.40162654702e-16
6258.8       4.40102828802e-16
6258.9       4.40043002902e-16
6259.0       4.39983177002e-16
6259.1       4.41114444569e-16
6259.2       4.42245712169e-16
6259.3       4.43376979769e-16
6259.4       4.44508247369e-16
6259.5       4.45639514969e-16
6259.6       4.46770782569e-16
6259.7       4.47902050169e-16
6259.8       4.49033317769e-16
6259.9       4.50164585369e-16
6260.0       4.51295852969e-16
6260.1       4.5164782749e-16
6260.2       4.5199980199e-16
6260.3       4.5235177649e-16
6260.4       4.5270375099e-16
6260.5       4.5305572549e-16
6260.6       4.5340769999e-16
6260.7       4.5375967449e-16
6260.8       4.5411164899e-16
6260.9       4.5446362349e-16
6261.0       4.5481559799e-16
6261.1       4.54042675422e-16
6261.2       4.53269752822e-16
6261.3       4.52496830222e-16
6261.4       4.51723907622e-16
6261.5       4.50950985022e-16
6261.6       4.50178062422e-16
6261.7       4.49405139822e-16
6261.8       4.48632217222e-16
6261.9       4.47859294622e-16
6262.0       4.47086372022e-16
6262.1       4.46485774717e-16
6262.2       4.45885177417e-16
6262.3       4.45284580117e-16
6262.4       4.44683982817e-16
6262.5       4.44083385517e-16
6262.6       4.43482788217e-16
6262.7       4.42882190917e-16
6262.8       4.42281593617e-16
6262.9       4.41680996317e-16
6263.0       4.41080399017e-16
6263.1       4.40742817309e-16
6263.2       4.40405235609e-16
6263.3       4.40067653909e-16
6263.4       4.39730072209e-16
6263.5       4.39392490509e-16
6263.6       4.39054908809e-16
6263.7       4.38717327109e-16
6263.8       4.38379745409e-16
6263.9       4.38042163709e-16
6264.0       4.37704582009e-16
6264.1       4.37795791397e-16
6264.2       4.37887000797e-16
6264.3       4.37978210197e-16
6264.4       4.38069419597e-16
6264.5       4.38160628997e-16
6264.6       4.38251838397e-16
6264.7       4.38343047797e-16
6264.8       4.38434257197e-16
6264.9       4.38525466597e-16
6265.0       4.38616675997e-16
6265.1       4.40314304053e-16
6265.2       4.42011932153e-16
6265.3       4.43709560253e-16
6265.4       4.45407188353e-16
6265.5       4.47104816453e-16
6265.6       4.48802444553e-16
6265.7       4.50500072653e-16
6265.8       4.52197700753e-16
6265.9       4.53895328853e-16
6266.0       4.55592956953e-16
6266.1       4.5632778588e-16
6266.2       4.5706261478e-16
6266.3       4.5779744368e-16
6266.4       4.5853227258e-16
6266.5       4.5926710148e-16
6266.6       4.6000193038e-16
6266.7       4.6073675928e-16
6266.8       4.6147158818e-16
6266.9       4.6220641708e-16
6267.0       4.6294124598e-16
6267.1       4.63126598295e-16
6267.2       4.63311950595e-16
6267.3       4.63497302895e-16
6267.4       4.63682655195e-16
6267.5       4.63868007495e-16
6267.6       4.64053359795e-16
6267.7       4.64238712095e-16
6267.8       4.64424064395e-16
6267.9       4.64609416695e-16
6268.0       4.64794768995e-16
6268.1       4.64661052404e-16
6268.2       4.64527335804e-16
6268.3       4.64393619204e-16
6268.4       4.64259902604e-16
6268.5       4.64126186004e-16
6268.6       4.63992469404e-16
6268.7       4.63858752804e-16
6268.8       4.63725036204e-16
6268.9       4.63591319604e-16
6269.0       4.63457603004e-16
6269.1       4.64509959771e-16
6269.2       4.65562316571e-16
6269.3       4.66614673371e-16
6269.4       4.67667030171e-16
6269.5       4.68719386971e-16
6269.6       4.69771743771e-16
6269.7       4.70824100571e-16
6269.8       4.71876457371e-16
6269.9       4.72928814171e-16
6270.0       4.73981170971e-16
6270.1       4.74783298778e-16
6270.2       4.75585426578e-16
6270.3       4.76387554378e-16
6270.4       4.77189682178e-16
6270.5       4.77991809978e-16
6270.6       4.78793937778e-16
6270.7       4.79596065578e-16
6270.8       4.80398193378e-16
6270.9       4.81200321178e-16
6271.0       4.82002448978e-16
6271.1       4.81776470206e-16
6271.2       4.81550491406e-16
6271.3       4.81324512606e-16
6271.4       4.81098533806e-16
6271.5       4.80872555006e-16
6271.6       4.80646576206e-16
6271.7       4.80420597406e-16
6271.8       4.80194618606e-16
6271.9       4.79968639806e-16
6272.0       4.79742661006e-16
6272.1       4.80020698992e-16
6272.2       4.80298736992e-16
6272.3       4.80576774992e-16
6272.4       4.80854812992e-16
6272.5       4.81132850992e-16
6272.6       4.81410888992e-16
6272.7       4.81688926992e-16
6272.8       4.81966964992e-16
6272.9       4.82245002992e-16
6273.0       4.82523040992e-16
6273.1       4.82340107205e-16
6273.2       4.82157173405e-16
6273.3       4.81974239605e-16
6273.4       4.81791305805e-16
6273.5       4.81608372005e-16
6273.6       4.81425438205e-16
6273.7       4.81242504405e-16
6273.8       4.81059570605e-16
6273.9       4.80876636805e-16
6274.0       4.80693703005e-16
6274.1       4.79928936321e-16
6274.2       4.79164169621e-16
6274.3       4.78399402921e-16
6274.4       4.77634636221e-16
6274.5       4.76869869521e-16
6274.6       4.76105102821e-16
6274.7       4.75340336121e-16
6274.8       4.74575569421e-16
6274.9       4.73810802721e-16
6275.0       4.73046036021e-16
6275.1       4.72980423202e-16
6275.2       4.72914810402e-16
6275.3       4.72849197602e-16
6275.4       4.72783584802e-16
6275.5       4.72717972002e-16
6275.6       4.72652359202e-16
6275.7       4.72586746402e-16
6275.8       4.72521133602e-16
6275.9       4.72455520802e-16
6276.0       4.72389908002e-16
6276.1       4.72308723602e-16
6276.2       4.72227539202e-16
6276.3       4.72146354802e-16
6276.4       4.72065170402e-16
6276.5       4.71983986002e-16
6276.6       4.71902801602e-16
6276.7       4.71821617202e-16
6276.8       4.71740432802e-16
6276.9       4.71659248402e-16
6277.0       4.71578064002e-16
6277.1       4.71372474706e-16
6277.2       4.71166885406e-16
6277.3       4.70961296106e-16
6277.4       4.70755706806e-16
6277.5       4.70550117506e-16
6277.6       4.70344528206e-16
6277.7       4.70138938906e-16
6277.8       4.69933349606e-16
6277.9       4.69727760306e-16
6278.0       4.69522171006e-16
6278.1       4.68544277227e-16
6278.2       4.67566383427e-16
6278.3       4.66588489627e-16
6278.4       4.65610595827e-16
6278.5       4.64632702027e-16
6278.6       4.63654808227e-16
6278.7       4.62676914427e-16
6278.8       4.61699020627e-16
6278.9       4.60721126827e-16
6279.0       4.59743233027e-16
6279.1       4.60922706767e-16
6279.2       4.62102180567e-16
6279.3       4.63281654367e-16
6279.4       4.64461128167e-16
6279.5       4.65640601967e-16
6279.6       4.66820075767e-16
6279.7       4.67999549567e-16
6279.8       4.69179023367e-16
6279.9       4.70358497167e-16
6280.0       4.71537970967e-16
6280.1       4.72990718359e-16
6280.2       4.74443465759e-16
6280.3       4.75896213159e-16
6280.4       4.77348960559e-16
6280.5       4.78801707959e-16
6280.6       4.80254455359e-16
6280.7       4.81707202759e-16
6280.8       4.83159950159e-16
6280.9       4.84612697559e-16
6281.0       4.86065444959e-16
6281.1       4.85152629926e-16
6281.2       4.84239814826e-16
6281.3       4.83326999726e-16
6281.4       4.82414184626e-16
6281.5       4.81501369526e-16
6281.6       4.80588554426e-16
6281.7       4.79675739326e-16
6281.8       4.78762924226e-16
6281.9       4.77850109126e-16
6282.0       4.76937294026e-16
6282.1       4.76079818724e-16
6282.2       4.75222343424e-16
6282.3       4.74364868124e-16
6282.4       4.73507392824e-16
6282.5       4.72649917524e-16
6282.6       4.71792442224e-16
6282.7       4.70934966924e-16
6282.8       4.70077491624e-16
6282.9       4.69220016324e-16
6283.0       4.68362541024e-16
6283.1       4.6799586471e-16
6283.2       4.6762918841e-16
6283.3       4.6726251211e-16
6283.4       4.6689583581e-16
6283.5       4.6652915951e-16
6283.6       4.6616248321e-16
6283.7       4.6579580691e-16
6283.8       4.6542913061e-16
6283.9       4.6506245431e-16
6284.0       4.6469577801e-16
6284.1       4.65241943485e-16
6284.2       4.65788108985e-16
6284.3       4.66334274485e-16
6284.4       4.66880439985e-16
6284.5       4.67426605485e-16
6284.6       4.67972770985e-16
6284.7       4.68518936485e-16
6284.8       4.69065101985e-16
6284.9       4.69611267485e-16
6285.0       4.70157432985e-16
6285.1       4.69554581117e-16
6285.2       4.68951729217e-16
6285.3       4.68348877317e-16
6285.4       4.67746025417e-16
6285.5       4.67143173517e-16
6285.6       4.66540321617e-16
6285.7       4.65937469717e-16
6285.8       4.65334617817e-16
6285.9       4.64731765917e-16
6286.0       4.64128914017e-16
6286.1       4.64630256786e-16
6286.2       4.65131599586e-16
6286.3       4.65632942386e-16
6286.4       4.66134285186e-16
6286.5       4.66635627986e-16
6286.6       4.67136970786e-16
6286.7       4.67638313586e-16
6286.8       4.68139656386e-16
6286.9       4.68640999186e-16
6287.0       4.69142341986e-16
6287.1       4.71165905243e-16
6287.2       4.73189468543e-16
6287.3       4.75213031843e-16
6287.4       4.77236595143e-16
6287.5       4.79260158443e-16
6287.6       4.81283721743e-16
6287.7       4.83307285043e-16
6287.8       4.85330848343e-16
6287.9       4.87354411643e-16
6288.0       4.89377974943e-16
6288.1       4.89346873801e-16
6288.2       4.89315772601e-16
6288.3       4.89284671401e-16
6288.4       4.89253570201e-16
6288.5       4.89222469001e-16
6288.6       4.89191367801e-16
6288.7       4.89160266601e-16
6288.8       4.89129165401e-16
6288.9       4.89098064201e-16
6289.0       4.89066963001e-16
6289.1       4.88548770715e-16
6289.2       4.88030578415e-16
6289.3       4.87512386115e-16
6289.4       4.86994193815e-16
6289.5       4.86476001515e-16
6289.6       4.85957809215e-16
6289.7       4.85439616915e-16
6289.8       4.84921424615e-16
6289.9       4.84403232315e-16
6290.0       4.83885040015e-16
6290.1       4.8318939952e-16
6290.2       4.8249375902e-16
6290.3       4.8179811852e-16
6290.4       4.8110247802e-16
6290.5       4.8040683752e-16
6290.6       4.7971119702e-16
6290.7       4.7901555652e-16
6290.8       4.7831991602e-16
6290.9       4.7762427552e-16
6291.0       4.7692863502e-16
6291.1       4.78106617267e-16
6291.2       4.79284599567e-16
6291.3       4.80462581867e-16
6291.4       4.81640564167e-16
6291.5       4.82818546467e-16
6291.6       4.83996528767e-16
6291.7       4.85174511067e-16
6291.8       4.86352493367e-16
6291.9       4.87530475667e-16
6292.0       4.88708457967e-16
6292.1       4.88650283902e-16
6292.2       4.88592109802e-16
6292.3       4.88533935702e-16
6292.4       4.88475761602e-16
6292.5       4.88417587502e-16
6292.6       4.88359413402e-16
6292.7       4.88301239302e-16
6292.8       4.88243065202e-16
6292.9       4.88184891102e-16
6293.0       4.88126717002e-16
6293.1       4.87646728914e-16
6293.2       4.87166740814e-16
6293.3       4.86686752714e-16
6293.4       4.86206764614e-16
6293.5       4.85726776514e-16
6293.6       4.85246788414e-16
6293.7       4.84766800314e-16
6293.8       4.84286812214e-16
6293.9       4.83806824114e-16
6294.0       4.83326836014e-16
6294.1       4.83721878389e-16
6294.2       4.84116920789e-16
6294.3       4.84511963189e-16
6294.4       4.84907005589e-16
6294.5       4.85302047989e-16
6294.6       4.85697090389e-16
6294.7       4.86092132789e-16
6294.8       4.86487175189e-16
6294.9       4.86882217589e-16
6295.0       4.87277259989e-16
6295.1       4.86449344823e-16
6295.2       4.85621429623e-16
6295.3       4.84793514423e-16
6295.4       4.83965599223e-16
6295.5       4.83137684023e-16
6295.6       4.82309768823e-16
6295.7       4.81481853623e-16
6295.8       4.80653938423e-16
6295.9       4.79826023223e-16
6296.0       4.78998108023e-16
6296.1       4.78181087623e-16
6296.2       4.77364067223e-16
6296.3       4.76547046823e-16
6296.4       4.75730026423e-16
6296.5       4.74913006023e-16
6296.6       4.74095985623e-16
6296.7       4.73278965223e-16
6296.8       4.72461944823e-16
6296.9       4.71644924423e-16
6297.0       4.70827904023e-16
6297.1       4.70919796197e-16
6297.2       4.71011688397e-16
6297.3       4.71103580597e-16
6297.4       4.71195472797e-16
6297.5       4.71287364997e-16
6297.6       4.71379257197e-16
6297.7       4.71471149397e-16
6297.8       4.71563041597e-16
6297.9       4.71654933797e-16
6298.0       4.71746825997e-16
6298.1       4.72278198085e-16
6298.2       4.72809570185e-16
6298.3       4.73340942285e-16
6298.4       4.73872314385e-16
6298.5       4.74403686485e-16
6298.6       4.74935058585e-16
6298.7       4.75466430685e-16
6298.8       4.75997802785e-16
6298.9       4.76529174885e-16
6299.0       4.77060546985e-16
6299.1       4.77283599994e-16
6299.2       4.77506652994e-16
6299.3       4.77729705994e-16
6299.4       4.77952758994e-16
6299.5       4.78175811994e-16
6299.6       4.78398864994e-16
6299.7       4.78621917994e-16
6299.8       4.78844970994e-16
6299.9       4.79068023994e-16
6300.0       4.79291076994e-16
6300.1       4.78958515509e-16
6300.2       4.78625954009e-16
6300.3       4.78293392509e-16
6300.4       4.77960831009e-16
6300.5       4.77628269509e-16
6300.6       4.77295708009e-16
6300.7       4.76963146509e-16
6300.8       4.76630585009e-16
6300.9       4.76298023509e-16
6301.0       4.75965462009e-16
6301.1       4.75946750901e-16
6301.2       4.75928039801e-16
6301.3       4.75909328701e-16
6301.4       4.75890617601e-16
6301.5       4.75871906501e-16
6301.6       4.75853195401e-16
6301.7       4.75834484301e-16
6301.8       4.75815773201e-16
6301.9       4.75797062101e-16
6302.0       4.75778351001e-16
6302.1       4.76212337588e-16
6302.2       4.76646324188e-16
6302.3       4.77080310788e-16
6302.4       4.77514297388e-16
6302.5       4.77948283988e-16
6302.6       4.78382270588e-16
6302.7       4.78816257188e-16
6302.8       4.79250243788e-16
6302.9       4.79684230388e-16
6303.0       4.80118216988e-16
6303.1       4.80911319278e-16
6303.2       4.81704421578e-16
6303.3       4.82497523878e-16
6303.4       4.83290626178e-16
6303.5       4.84083728478e-16
6303.6       4.84876830778e-16
6303.7       4.85669933078e-16
6303.8       4.86463035378e-16
6303.9       4.87256137678e-16
6304.0       4.88049239978e-16
6304.1       4.87608955312e-16
6304.2       4.87168670612e-16
6304.3       4.86728385912e-16
6304.4       4.86288101212e-16
6304.5       4.85847816512e-16
6304.6       4.85407531812e-16
6304.7       4.84967247112e-16
6304.8       4.84526962412e-16
6304.9       4.84086677712e-16
6305.0       4.83646393012e-16
6305.1       4.83263481311e-16
6305.2       4.82880569611e-16
6305.3       4.82497657911e-16
6305.4       4.82114746211e-16
6305.5       4.81731834511e-16
6305.6       4.81348922811e-16
6305.7       4.80966011111e-16
6305.8       4.80583099411e-16
6305.9       4.80200187711e-16
6306.0       4.79817276011e-16
6306.1       4.7947422411e-16
6306.2       4.7913117221e-16
6306.3       4.7878812031e-16
6306.4       4.7844506841e-16
6306.5       4.7810201651e-16
6306.6       4.7775896461e-16
6306.7       4.7741591271e-16
6306.8       4.7707286081e-16
6306.9       4.7672980891e-16
6307.0       4.7638675701e-16
6307.1       4.76054699009e-16
6307.2       4.75722641009e-16
6307.3       4.75390583009e-16
6307.4       4.75058525009e-16
6307.5       4.74726467009e-16
6307.6       4.74394409009e-16
6307.7       4.74062351009e-16
6307.8       4.73730293009e-16
6307.9       4.73398235009e-16
6308.0       4.73066177009e-16
6308.1       4.73731765381e-16
6308.2       4.74397353781e-16
6308.3       4.75062942181e-16
6308.4       4.75728530581e-16
6308.5       4.76394118981e-16
6308.6       4.77059707381e-16
6308.7       4.77725295781e-16
6308.8       4.78390884181e-16
6308.9       4.79056472581e-16
6309.0       4.79722060981e-16
6309.1       4.80182838287e-16
6309.2       4.80643615587e-16
6309.3       4.81104392887e-16
6309.4       4.81565170187e-16
6309.5       4.82025947487e-16
6309.6       4.82486724787e-16
6309.7       4.82947502087e-16
6309.8       4.83408279387e-16
6309.9       4.83869056687e-16
6310.0       4.84329833987e-16
6310.1       4.82828983342e-16
6310.2       4.81328132642e-16
6310.3       4.79827281942e-16
6310.4       4.78326431242e-16
6310.5       4.76825580542e-16
6310.6       4.75324729842e-16
6310.7       4.73823879142e-16
6310.8       4.72323028442e-16
6310.9       4.70822177742e-16
6311.0       4.69321327042e-16
6311.1       4.70338958571e-16
6311.2       4.71356590171e-16
6311.3       4.72374221771e-16
6311.4       4.73391853371e-16
6311.5       4.74409484971e-16
6311.6       4.75427116571e-16
6311.7       4.76444748171e-16
6311.8       4.77462379771e-16
6311.9       4.78480011371e-16
6312.0       4.79497642971e-16
6312.1       4.80358410276e-16
6312.2       4.81219177576e-16
6312.3       4.82079944876e-16
6312.4       4.82940712176e-16
6312.5       4.83801479476e-16
6312.6       4.84662246776e-16
6312.7       4.85523014076e-16
6312.8       4.86383781376e-16
6312.9       4.87244548676e-16
6313.0       4.88105315976e-16
6313.1       4.87366054421e-16
6313.2       4.86626792821e-16
6313.3       4.85887531221e-16
6313.4       4.85148269621e-16
6313.5       4.84409008021e-16
6313.6       4.83669746421e-16
6313.7       4.82930484821e-16
6313.8       4.82191223221e-16
6313.9       4.81451961621e-16
6314.0       4.80712700021e-16
6314.1       4.80522106305e-16
6314.2       4.80331512605e-16
6314.3       4.80140918905e-16
6314.4       4.79950325205e-16
6314.5       4.79759731505e-16
6314.6       4.79569137805e-16
6314.7       4.79378544105e-16
6314.8       4.79187950405e-16
6314.9       4.78997356705e-16
6315.0       4.78806763005e-16
6315.1       4.77597099634e-16
6315.2       4.76387436234e-16
6315.3       4.75177772834e-16
6315.4       4.73968109434e-16
6315.5       4.72758446034e-16
6315.6       4.71548782634e-16
6315.7       4.70339119234e-16
6315.8       4.69129455834e-16
6315.9       4.67919792434e-16
6316.0       4.66710129034e-16
6316.1       4.64058346075e-16
6316.2       4.61406563075e-16
6316.3       4.58754780075e-16
6316.4       4.56102997075e-16
6316.5       4.53451214075e-16
6316.6       4.50799431075e-16
6316.7       4.48147648075e-16
6316.8       4.45495865075e-16
6316.9       4.42844082075e-16
6317.0       4.40192299075e-16
6317.1       4.44962547265e-16
6317.2       4.49732795665e-16
6317.3       4.54503044065e-16
6317.4       4.59273292465e-16
6317.5       4.64043540865e-16
6317.6       4.68813789265e-16
6317.7       4.73584037665e-16
6317.8       4.78354286065e-16
6317.9       4.83124534465e-16
6318.0       4.87894782865e-16
6318.1       4.89588291152e-16
6318.2       4.91281799352e-16
6318.3       4.92975307552e-16
6318.4       4.94668815752e-16
6318.5       4.96362323952e-16
6318.6       4.98055832152e-16
6318.7       4.99749340352e-16
6318.8       5.01442848552e-16
6318.9       5.03136356752e-16
6319.0       5.04829864952e-16
6319.1       5.03510910537e-16
6319.2       5.02191956037e-16
6319.3       5.00873001537e-16
6319.4       4.99554047037e-16
6319.5       4.98235092537e-16
6319.6       4.96916138037e-16
6319.7       4.95597183537e-16
6319.8       4.94278229037e-16
6319.9       4.92959274537e-16
6320.0       4.91640320037e-16
6320.1       4.8987680835e-16
6320.2       4.8811329665e-16
6320.3       4.8634978495e-16
6320.4       4.8458627325e-16
6320.5       4.8282276155e-16
6320.6       4.8105924985e-16
6320.7       4.7929573815e-16
6320.8       4.7753222645e-16
6320.9       4.7576871475e-16
6321.0       4.7400520305e-16
6321.1       4.7471052908e-16
6321.2       4.7541585518e-16
6321.3       4.7612118128e-16
6321.4       4.7682650738e-16
6321.5       4.7753183348e-16
6321.6       4.7823715958e-16
6321.7       4.7894248568e-16
6321.8       4.7964781178e-16
6321.9       4.8035313788e-16
6322.0       4.8105846398e-16
6322.1       4.82744712752e-16
6322.2       4.84430961552e-16
6322.3       4.86117210352e-16
6322.4       4.87803459152e-16
6322.5       4.89489707952e-16
6322.6       4.91175956752e-16
6322.7       4.92862205552e-16
6322.8       4.94548454352e-16
6322.9       4.96234703152e-16
6323.0       4.97920951952e-16
6323.1       4.96386860044e-16
6323.2       4.94852768044e-16
6323.3       4.93318676044e-16
6323.4       4.91784584044e-16
6323.5       4.90250492044e-16
6323.6       4.88716400044e-16
6323.7       4.87182308044e-16
6323.8       4.85648216044e-16
6323.9       4.84114124044e-16
6324.0       4.82580032044e-16
6324.1       4.82905036591e-16
6324.2       4.83230041191e-16
6324.3       4.83555045791e-16
6324.4       4.83880050391e-16
6324.5       4.84205054991e-16
6324.6       4.84530059591e-16
6324.7       4.84855064191e-16
6324.8       4.85180068791e-16
6324.9       4.85505073391e-16
6325.0       4.85830077991e-16
6325.1       4.86609485478e-16
6325.2       4.87388892978e-16
6325.3       4.88168300478e-16
6325.4       4.88947707978e-16
6325.5       4.89727115478e-16
6325.6       4.90506522978e-16
6325.7       4.91285930478e-16
6325.8       4.92065337978e-16
6325.9       4.92844745478e-16
6326.0       4.93624152978e-16
6326.1       4.93334529808e-16
6326.2       4.93044906608e-16
6326.3       4.92755283408e-16
6326.4       4.92465660208e-16
6326.5       4.92176037008e-16
6326.6       4.91886413808e-16
6326.7       4.91596790608e-16
6326.8       4.91307167408e-16
6326.9       4.91017544208e-16
6327.0       4.90727921008e-16
6327.1       4.92087765161e-16
6327.2       4.93447609361e-16
6327.3       4.94807453561e-16
6327.4       4.96167297761e-16
