galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
1440,1.6933E-17,5.6146E-19,2.1674E-17,7.3862E-19,2.3374E-17,6.028E-19,2.4499E-17,5.641E-19,5.4997E-17,8.1047E-19,7.6479E-17,1.1975E-18,7.5152E-17,6.9218E-19,1.3451E-17,2.9732E-19,4.2145E-17,2.7172E-19,7.4738E-17,4.1302E-19,7.7187E-17,3.5546E-19,7.6832E-17,3.5382E-19,0.021
1441,1.6609E-17,6.1189E-20,1.8448E-17,6.7963E-20,1.9987E-17,5.5225E-20,2.0471E-17,5.6563E-20,4.566E-17,8.4109E-20,5.5149E-17,1.0159E-19,5.0529E-17,4.6539E-20,1.3352E-17,2.4595E-20,3.4797E-17,3.2049E-20,5.4443E-17,5.0144E-20,5.3449E-17,3.2049E-20,5.0903E-17,2.4595E-20,0.021
1442,2.0407E-18,8.8339E-20,2.5409E-18,1.0999E-19,2.7326E-18,9.0606E-20,2.9308E-18,9.1777E-20,8.5385E-18,1.4156E-19,1.5797E-17,2.619E-19,1.9924E-17,1.6516E-19,1.404E-18,4.0088E-20,6.0951E-18,5.0524E-20,1.446E-17,6.6593E-20,1.8577E-17,8.5551E-20,2.1173E-17,7.8004E-20,0.021
1443,2.959E-18,3.2704E-20,3.6538E-18,4.3748E-20,4.3365E-18,3.5947E-20,4.7637E-18,3.51E-20,1.3291E-17,6.1205E-20,2.5867E-17,9.5297E-20,3.3415E-17,6.1553E-20,2.0265E-18,1.6798E-20,9.6104E-18,1.7703E-20,2.3526E-17,2.1668E-20,3.0447E-17,2.8043E-20,3.5477E-17,3.2675E-20,0.021
1444,1.2968E-18,4.4191E-20,1.5851E-18,5.6938E-20,1.8453E-18,4.4189E-20,2.08E-18,4.7894E-20,4.58E-18,7.1711E-20,6.7431E-18,1.0558E-19,7.6289E-18,7.0265E-20,9.3167E-19,2.1452E-20,3.5356E-18,2.2795E-20,6.4634E-18,2.9765E-20,7.4415E-18,3.4269E-20,7.6853E-18,2.8314E-20,0.021
1445,1.5028E-18,1.1073E-20,1.6924E-18,1.247E-20,1.8763E-18,8.6408E-21,1.9414E-18,8.9403E-21,4.1582E-18,1.5319E-20,5.0782E-18,1.8709E-20,4.5218E-18,1.2494E-20,1.197E-18,5.5125E-21,3.21E-18,5.9131E-21,5.0316E-18,4.6343E-21,4.872E-18,8.9745E-21,4.5426E-18,4.1839E-21,0.021
1446,2.0032E-17,6.2731E-19,2.2768E-17,8.388E-19,2.7197E-17,6.2624E-19,2.7959E-17,5.9228E-19,6.1507E-17,9.064E-19,8.4435E-17,1.3221E-18,8.2437E-17,8.352E-19,1.4905E-17,3.0201E-19,4.7351E-17,3.0528E-19,8.221E-17,3.7859E-19,8.5926E-17,3.957E-19,8.4435E-17,3.8884E-19,0.021
1447,2.5894E-18,1.2879E-19,3.0988E-18,1.5698E-19,3.4198E-18,1.1339E-19,3.3916E-18,1.187E-19,7.3791E-18,1.6991E-19,9.2045E-18,2.3737E-19,8.3946E-18,1.3144E-19,2.0835E-18,6.7165E-20,5.7544E-18,1.3144E-19,9.1791E-18,7.6088E-20,8.8064E-18,7.2999E-20,8.3869E-18,6.9521E-20,0.021
1448,5.2726E-18,2.0882E-19,5.5313E-18,2.5473E-19,7.285E-18,2.2142E-19,7.3795E-18,2.2429E-19,1.9428E-17,3.3998E-19,3.7777E-17,6.2629E-19,5.0539E-17,3.7239E-19,3.4965E-18,9.9831E-20,1.4336E-17,1.1884E-19,3.4517E-17,1.9075E-19,4.5293E-17,2.0858E-19,5.3756E-17,1.9805E-19,0.021
1449,8.0046E-19,2.3592E-20,1.0928E-18,3.1202E-20,1.3531E-18,2.7418E-20,1.5029E-18,2.7685E-20,4.4395E-18,4.9068E-20,1.1938E-17,8.7964E-20,1.74E-17,6.4102E-20,4.6402E-19,1.0257E-20,3.3032E-18,1.5212E-20,1.0611E-17,1.5212E-20,1.514E-17,1.5212E-20,1.8765E-17,3.4566E-20,0.021
1450,1.2144E-17,3.1317E-19,1.3663E-17,3.7752E-19,1.4281E-17,2.8936E-19,1.4373E-17,2.6476E-19,3.0391E-17,4.4786E-19,3.3201E-17,4.5868E-19,2.6714E-17,2.4605E-19,1.0241E-17,1.4149E-19,2.3744E-17,1.3121E-19,3.2836E-17,1.5121E-19,2.9454E-17,1.3564E-19,2.6862E-17,1.4845E-19,0.021
1451,4.6035E-19,8.0559E-21,5.3639E-19,1.0869E-20,6.4489E-19,8.3155E-21,6.6479E-19,8.5721E-21,1.7278E-18,1.4322E-20,2.8099E-18,2.0704E-20,3.2261E-18,1.4857E-20,3.3472E-19,4.3161E-21,1.2691E-18,4.6754E-21,2.6735E-18,7.3872E-21,3.1296E-18,5.7649E-21,3.3627E-18,6.1943E-21,0.021
1452,1.7947E-17,4.7936E-19,1.916E-17,6.3529E-19,2.355E-17,4.9888E-19,2.2929E-17,4.8573E-19,4.8752E-17,6.7353E-19,5.8182E-17,9.11E-19,5.2965E-17,5.3661E-19,1.4615E-17,2.4229E-19,3.8018E-17,2.4511E-19,5.8343E-17,2.6868E-19,5.6701E-17,2.6112E-19,5.2771E-17,2.4302E-19,0.021
1453,1.3541E-18,8.1066E-20,2.2144E-18,1.2441E-19,2.5612E-18,1.0144E-19,3.0398E-18,1.0639E-19,8.6149E-18,1.7456E-19,2.1461E-17,3.5579E-19,2.78E-17,2.0484E-19,6.7368E-19,3.6608E-20,6.2698E-18,5.7747E-20,1.8882E-17,1.0435E-19,2.5707E-17,1.1838E-19,2.9434E-17,1.3555E-19,0.021
1454,2.442E-17,4.0485E-19,2.9495E-17,5.7048E-19,3.5559E-17,4.2576E-19,3.632E-17,4.6833E-19,8.3975E-17,6.1875E-19,1.3457E-16,1.1155E-18,1.413E-16,6.5072E-19,1.7145E-17,1.895E-19,6.4945E-17,2.3927E-19,1.2851E-16,3.5509E-19,1.4143E-16,3.9079E-19,1.4433E-16,3.9879E-19,0.021
1455,2.629E-18,2.4214E-20,3.3219E-18,3.3655E-20,3.8387E-18,2.8285E-20,4.351E-18,2.4044E-20,1.0237E-17,4.7144E-20,1.6345E-17,6.0217E-20,1.8732E-17,6.0217E-20,1.9489E-18,1.2565E-20,7.7017E-18,1.4187E-20,1.524E-17,1.4037E-20,1.7905E-17,1.6491E-20,1.8853E-17,1.7364E-20,0.021
1456,5.5462E-18,3.5757E-20,5.9758E-18,4.4031E-20,6.5102E-18,2.998E-20,6.5947E-18,3.037E-20,1.3341E-17,3.6863E-20,1.49E-17,5.4894E-20,1.3098E-17,3.619E-20,4.6472E-18,1.7121E-20,1.0394E-17,1.9147E-20,1.4873E-17,1.3698E-20,1.3983E-17,1.2879E-20,1.299E-17,1.1964E-20,0.021
1457,4.5272E-18,1.3343E-19,6.1127E-18,1.9142E-19,8.0953E-18,1.5658E-19,9.3204E-18,1.5452E-19,2.6781E-17,2.7133E-19,6.8208E-17,5.0257E-19,8.8274E-17,3.2521E-19,2.1729E-18,5.6036E-20,1.9927E-17,9.1766E-20,6.0902E-17,1.6828E-19,8.1028E-17,2.2389E-19,9.3634E-17,1.7248E-19,0.021
1458,3.8595E-17,1.3508E-18,4.9173E-17,1.8569E-18,6.0608E-17,1.2839E-18,6.1906E-17,1.3684E-18,1.2547E-16,1.8489E-18,1.9131E-16,2.9954E-18,1.9148E-16,1.7636E-18,2.9035E-17,6.4182E-19,1.0086E-16,6.5028E-19,1.8371E-16,8.4601E-19,1.9361E-16,1.0699E-18,1.8955E-16,8.7292E-19,0.021
1459,1.7148E-18,1.4689E-19,2.2193E-18,2.0441E-19,2.8381E-18,1.307E-19,2.8962E-18,1.7072E-19,7.9181E-18,2.5525E-19,1.7515E-17,4.0331E-19,2.3111E-17,2.9801E-19,1.2366E-18,6.4919E-20,5.8806E-18,8.1244E-20,1.551E-17,1.4286E-19,2.0598E-17,1.7074E-19,2.4719E-17,1.366E-19,0.021
1460,3.8658E-19,2.1363E-21,4.8265E-19,2.6672E-21,5.7179E-19,2.1066E-21,6.2064E-19,2.2865E-21,1.5997E-18,2.9467E-21,3.0258E-18,5.5737E-21,3.5681E-18,3.2863E-21,2.5825E-19,9.5142E-22,1.1902E-18,1.0963E-21,2.7851E-18,2.5651E-21,3.4012E-18,3.1327E-21,3.7328E-18,9.5142E-22,0.021
1461,4.7028E-18,2.5988E-20,5.6644E-18,3.1303E-20,6.6184E-18,2.4383E-20,7.1376E-18,2.6296E-20,1.9969E-17,5.5176E-20,3.6337E-17,6.6936E-20,4.5536E-17,4.194E-20,3.3354E-18,1.2288E-20,1.4373E-17,1.3238E-20,3.3385E-17,3.0749E-20,4.1991E-17,3.8675E-20,4.8167E-17,4.4364E-20,0.021
1462,1.7112E-18,1.7337E-20,2.0309E-18,2.4317E-20,2.406E-18,1.7728E-20,2.5948E-18,1.9119E-20,6.8501E-18,3.1546E-20,1.2604E-17,4.6434E-20,1.6312E-17,3.0047E-20,1.226E-18,9.0337E-21,4.9716E-18,9.1581E-21,1.1495E-17,1.0587E-20,1.4672E-17,1.3514E-20,1.7112E-17,1.5761E-20,0.021
1463,3.0977E-18,1.1983E-19,3.9178E-18,1.6238E-19,4.3395E-18,1.199E-19,4.5776E-18,1.2648E-19,1.1766E-17,1.9507E-19,2.0504E-17,3.0216E-19,2.2482E-17,1.8636E-19,2.2753E-18,5.8678E-20,8.8601E-18,6.5284E-20,1.8752E-17,1.0363E-19,2.1729E-17,1.0007E-19,2.3694E-17,1.0911E-19,0.021
1464,4.9589E-17,2.3294E-18,6.4892E-17,2.9286E-18,7.0565E-17,2.4047E-18,7.6171E-17,2.4555E-18,1.477E-16,3.537E-18,1.9382E-16,4.8198E-18,1.7163E-16,2.6873E-18,3.8036E-17,1.1911E-18,1.1371E-16,1.2567E-18,1.8255E-16,1.5132E-18,1.8255E-16,1.3451E-18,1.729E-16,1.4332E-18,0.021
1465,9.0197E-18,5.3998E-19,1.0844E-17,7.1912E-19,1.2269E-17,5.8759E-19,1.3366E-17,5.2934E-19,3.4514E-17,9.2186E-19,4.7119E-17,1.4321E-18,5.3161E-17,7.8341E-19,6.7982E-18,2.755E-19,2.4934E-17,2.9855E-19,4.6472E-17,4.2802E-19,5.1855E-17,4.2984E-19,5.4149E-17,3.9899E-19,0.021
1466,3.403E-17,1.0343E-18,4.065E-17,1.3853E-18,4.2059E-17,9.297E-19,4.7715E-17,1.0987E-18,9.7512E-17,1.5268E-18,1.3648E-16,2.0112E-18,1.2878E-16,1.1861E-18,2.4404E-17,4.9449E-19,7.7172E-17,4.9754E-19,1.3349E-16,6.1476E-19,1.3547E-16,6.2388E-19,1.2938E-16,5.958E-19,0.021
1467,5.353E-17,1.9228E-18,5.9238E-17,2.6189E-18,5.8103E-17,1.873E-18,5.902E-17,1.7939E-18,1.2924E-16,2.9759E-18,1.4041E-16,3.7504E-18,1.1841E-16,1.9631E-18,4.1362E-17,1.1048E-18,9.9129E-17,9.1301E-19,1.4028E-16,1.0336E-18,1.2912E-16,1.0703E-18,1.1711E-16,1.0786E-18,0.021
1468,1.0051E-17,1.9441E-19,1.2607E-17,2.3224E-19,1.3773E-17,1.9028E-19,1.4826E-17,1.9028E-19,3.7969E-17,3.1473E-19,6.7519E-17,4.975E-19,7.8167E-17,3.5997E-19,7.0766E-18,1.0428E-19,2.8172E-17,1.0379E-19,6.255E-17,1.7283E-19,7.4856E-17,1.3789E-19,8.1625E-17,1.5036E-19,0.021
1469,1.7797E-17,9.3434E-19,1.9123E-17,1.1448E-18,2.124E-17,8.9988E-19,2.2323E-17,8.8409E-19,5.1708E-17,1.4287E-18,7.1706E-17,1.7832E-18,7.9717E-17,1.1748E-18,1.3892E-17,4.3502E-19,3.8579E-17,1.1748E-18,7.1179E-17,5.9003E-19,7.9424E-17,6.5837E-19,8.2481E-17,5.3177E-19,0.021
1470,1.6019E-17,2.6558E-19,1.8124E-17,3.6724E-19,2.1118E-17,2.723E-19,2.2032E-17,2.6379E-19,5.2559E-17,3.8727E-19,7.5552E-17,6.2628E-19,8.5319E-17,3.9291E-19,1.2562E-17,1.3884E-19,3.8998E-17,1.4368E-19,7.2954E-17,2.0158E-19,8.2157E-17,1.5134E-19,8.7387E-17,1.6097E-19,0.021
1471,7.1723E-19,6.606E-21,1.0966E-18,1.01E-20,1.4496E-18,8.011E-21,1.6659E-18,9.2063E-21,5.2974E-18,1.4637E-20,1.6568E-17,3.0519E-20,2.5238E-17,2.3245E-20,3.4967E-19,2.8985E-21,3.8946E-18,3.587E-21,1.4363E-17,1.3229E-20,2.176E-17,2.0042E-20,2.7521E-17,2.5348E-20,0.021
1472,2.0069E-18,2.5879E-20,2.8115E-18,3.8842E-20,3.8066E-18,3.1554E-20,4.1204E-18,3.4155E-20,1.1485E-17,6.3469E-20,2.7551E-17,1.015E-19,3.5362E-17,6.5139E-20,1.1049E-18,1.2212E-20,8.5376E-18,1.5727E-20,2.4759E-17,2.2804E-20,3.2699E-17,3.0117E-20,3.7302E-17,3.4357E-20,0.021
1473,3.4484E-18,3.4937E-20,4.2035E-18,5.0331E-20,4.9752E-18,3.6659E-20,5.3705E-18,3.4625E-20,1.4942E-17,6.8811E-20,2.767E-17,1.0194E-19,3.5157E-17,6.4762E-20,2.4435E-18,1.8004E-20,1.0795E-17,6.4762E-20,2.5399E-17,2.3393E-20,3.2271E-17,2.9723E-20,3.7258E-17,3.4315E-20,0.021
1474,2.1582E-17,2.7829E-19,2.4734E-17,3.4171E-19,2.5899E-17,2.624E-19,2.7472E-17,2.5303E-19,5.3369E-17,3.4408E-19,5.9881E-17,4.4122E-19,5.3418E-17,2.46E-19,1.805E-17,1.33E-19,4.2004E-17,1.1606E-19,5.9661E-17,1.6485E-19,5.6557E-17,1.5627E-19,5.2298E-17,1.33E-19,0.021
1475,3.1409E-18,2.3143E-20,4.3357E-18,3.1947E-20,5.4734E-18,2.5206E-20,6.2612E-18,2.8834E-20,1.6993E-17,4.6952E-20,4.4041E-17,8.1127E-20,6.5022E-17,5.9887E-20,1.9048E-18,1.0527E-20,1.2574E-17,1.1581E-20,3.8749E-17,3.5689E-20,5.5855E-17,5.1444E-20,7.0058E-17,0.0,0.021
1476,8.9828E-20,1.0756E-21,1.1445E-19,1.4758E-21,1.3951E-19,1.1565E-21,1.5425E-19,1.4207E-21,4.527E-19,2.5017E-21,1.0573E-18,3.8954E-21,1.4568E-18,2.6836E-21,5.4577E-20,5.0268E-22,3.2735E-19,6.03E-22,9.3543E-19,8.6157E-22,1.2948E-18,1.1926E-21,1.5625E-18,5.0268E-22,0.021
1477,2.9468E-18,1.9813E-19,4.1739E-18,2.691E-19,5.4821E-18,2.0702E-19,6.3059E-18,2.4393E-19,1.7272E-17,4.1361E-19,4.7396E-17,8.2942E-19,7.2601E-17,5.3495E-19,1.7193E-18,8.3926E-20,1.2899E-17,1.188E-19,4.2087E-17,1.9382E-19,6.1171E-17,2.2536E-19,7.8586E-17,2.8952E-19,0.021
1478,2.3728E-18,1.1146E-19,3.1715E-18,1.665E-19,3.8165E-18,1.16E-19,4.3537E-18,1.2832E-19,1.1326E-17,2.2949E-19,2.4258E-17,3.5748E-19,3.2304E-17,2.6778E-19,1.637E-18,5.7295E-20,8.2046E-18,6.8011E-20,2.1461E-17,1.3308E-19,2.8897E-17,1.3308E-19,3.4487E-17,1.2706E-19,0.021
1479,4.3846E-19,3.2307E-20,6.9491E-19,4.9283E-20,1.0045E-18,3.608E-20,1.0441E-18,4.4235E-20,3.1155E-18,7.4607E-20,9.2881E-18,1.4543E-19,1.3942E-17,1.0273E-19,2.7411E-19,1.4643E-20,2.3655E-18,2.3966E-20,8.0747E-18,4.4623E-20,1.2032E-17,5.5408E-20,1.4981E-17,5.5191E-20,0.021
1480,4.1135E-17,1.9322E-18,5.0654E-17,2.7993E-18,5.3385E-17,2.1143E-18,5.8266E-17,2.0929E-18,1.2196E-16,3.0329E-18,1.6619E-16,4.1329E-18,1.5726E-16,2.6071E-18,2.8775E-17,1.0336E-18,9.5635E-17,1.057E-18,1.6256E-16,1.3475E-18,1.6437E-16,1.3625E-18,1.5683E-16,1.3E-18,0.021
1481,6.085E-18,3.2506E-19,8.4695E-18,4.2904E-19,1.1206E-17,3.0964E-19,1.168E-17,3.6577E-19,2.8462E-17,5.7671E-19,6.13E-17,1.0163E-18,7.7743E-17,6.4443E-19,4.2683E-18,1.3759E-19,2.2053E-17,1.828E-19,5.5598E-17,3.0725E-19,7.1229E-17,3.2802E-19,8.0363E-17,2.9607E-19,0.021
1482,1.8875E-20,5.0416E-22,2.2861E-20,6.3168E-22,2.7133E-20,4.4983E-22,3.022E-20,5.0101E-22,8.308E-20,7.652E-22,1.8277E-19,1.3467E-21,2.3917E-19,8.8112E-22,1.2975E-20,2.0315E-22,6.193E-20,2.2816E-22,1.6274E-19,4.4967E-22,2.1612E-19,5.9717E-22,2.5674E-19,4.7294E-22,0.021
1483,3.2337E-17,1.1913E-18,4.0822E-17,1.504E-18,4.9992E-17,1.1051E-18,5.2203E-17,1.202E-18,1.0737E-16,1.7801E-18,1.6058E-16,2.5143E-18,1.6831E-16,1.5502E-18,2.6019E-17,6.4705E-19,8.529E-17,5.4989E-19,1.5336E-16,7.0623E-19,1.6615E-16,7.6515E-19,1.663E-16,7.6585E-19,0.021
1484,1.0915E-17,2.0106E-19,1.2498E-17,2.7626E-19,1.5475E-17,2.1379E-19,1.6249E-17,2.0952E-19,3.9267E-17,3.6166E-19,7.0409E-17,5.1879E-19,8.2647E-17,3.806E-19,7.7202E-18,9.9547E-20,2.965E-17,1.0923E-19,6.4808E-17,1.7907E-19,7.7273E-17,1.4234E-19,8.5433E-17,1.5737E-19,0.021
1485,6.322E-19,1.8633E-20,9.1972E-19,2.626E-20,1.0866E-18,2.0015E-20,1.2649E-18,2.097E-20,3.3332E-18,3.9909E-20,8.5047E-18,6.2665E-20,1.2304E-17,4.5331E-20,3.7954E-19,8.3897E-21,2.4846E-18,1.1442E-20,7.4827E-18,2.0675E-20,1.0618E-17,1.956E-20,1.3209E-17,2.4331E-20,0.021
1486,2.3166E-17,1.7496E-18,2.903E-17,2.2727E-18,3.7329E-17,1.8222E-18,3.9778E-17,1.8685E-18,1.0348E-16,2.9545E-18,1.8065E-16,4.8253E-18,1.9039E-16,2.9811E-18,1.3454E-17,7.1871E-19,7.5726E-17,9.0671E-19,1.6953E-16,1.4053E-18,1.9233E-16,1.5943E-18,1.9162E-16,1.4119E-18,0.021
1487,5.0922E-18,1.5477E-19,5.7717E-18,2.1795E-19,6.3286E-18,1.4572E-19,6.7749E-18,1.56E-19,1.5751E-17,2.3211E-19,2.2045E-17,3.2486E-19,2.4216E-17,2.0073E-19,4.0411E-18,7.8163E-20,1.1623E-17,7.4934E-20,2.0898E-17,9.6239E-20,2.3405E-17,1.0778E-19,2.4485E-17,1.1276E-19,0.021
1488,1.0312E-17,4.8437E-19,1.1688E-17,6.9971E-19,1.3126E-17,5.0775E-19,1.3407E-17,5.8036E-19,3.14E-17,8.3869E-19,4.5095E-17,1.0799E-18,4.2592E-17,6.6689E-19,8.1757E-18,2.4849E-19,2.4262E-17,2.6815E-19,4.3464E-17,3.6028E-19,4.4929E-17,3.7243E-19,4.3826E-17,3.6328E-19,0.021
1489,1.6545E-17,1.3714E-19,1.9891E-17,1.832E-19,2.3092E-17,1.2761E-19,2.463E-17,1.1342E-19,4.9143E-17,1.8105E-19,6.7462E-17,2.4854E-19,6.3777E-17,1.1748E-19,1.2481E-17,6.8974E-20,3.8928E-17,7.1708E-20,6.5322E-17,6.0164E-20,6.617E-17,6.0945E-20,6.3425E-17,5.8417E-20,0.021
1490,5.5501E-18,1.0735E-19,7.256E-18,1.3366E-19,8.5723E-18,1.1843E-19,9.2193E-18,1.2737E-19,2.0984E-17,1.9327E-19,3.8539E-17,2.8396E-19,4.2063E-17,1.9371E-19,3.3412E-18,5.2314E-20,1.6349E-17,6.0233E-20,3.5966E-17,9.9379E-20,4.1295E-17,1.141E-19,4.3281E-17,1.1959E-19,0.021
1491,3.199E-18,7.0713E-20,3.8531E-18,1.0292E-19,4.8108E-18,7.9756E-20,5.0794E-18,7.9531E-20,1.473E-17,1.3567E-19,2.8854E-17,2.1261E-19,3.8425E-17,1.7695E-19,2.1909E-18,3.4303E-20,1.0544E-17,3.8846E-20,2.6608E-17,7.3521E-20,3.4883E-17,9.6385E-20,4.0984E-17,7.5495E-20,0.021
1492,1.4695E-19,1.1775E-20,2.2448E-19,1.716E-20,3.0589E-19,1.296E-20,3.4735E-19,1.5356E-20,1.1076E-18,2.5503E-20,3.4576E-18,5.4137E-20,5.3355E-18,4.4227E-20,7.4743E-20,4.4747E-21,8.1879E-19,9.0496E-21,3.0393E-18,1.6796E-20,4.5538E-18,1.6777E-20,5.8341E-18,2.1494E-20,0.021
1493,2.5712E-17,1.8945E-19,2.8717E-17,2.3804E-19,3.234E-17,1.7872E-19,3.2911E-17,1.8187E-19,7.4772E-17,2.7547E-19,9.6325E-17,3.5487E-19,9.0144E-17,2.4908E-19,1.9867E-17,9.1492E-20,5.6668E-17,1.0439E-19,9.3872E-17,8.646E-20,9.4567E-17,8.7099E-20,9.0978E-17,8.3794E-20,0.021
1494,7.3327E-19,3.3768E-21,9.1467E-19,4.2122E-21,1.0746E-18,2.9693E-21,1.1903E-18,3.289E-21,2.8007E-18,5.159E-21,4.6437E-18,8.554E-21,5.4158E-18,4.9881E-21,5.3072E-19,1.4664E-21,2.1148E-18,4.9881E-21,4.3417E-18,3.9989E-21,5.1436E-18,4.7374E-21,5.5216E-18,5.0856E-21,0.021
1495,2.8718E-17,4.232E-19,3.3186E-17,5.1961E-19,3.6555E-17,3.7036E-19,3.9935E-17,4.4138E-19,8.1913E-17,6.0356E-19,1.0543E-16,8.7392E-19,1.0274E-16,4.7315E-19,2.298E-17,2.1165E-19,6.3702E-17,2.3469E-19,1.0189E-16,1.877E-19,1.0456E-16,2.889E-19,1.0152E-16,2.8051E-19,0.021
1496,1.6854E-17,9.314E-20,1.8176E-17,1.3393E-19,1.9494E-17,8.9775E-20,1.9948E-17,9.1866E-20,3.904E-17,1.4383E-19,4.006E-17,1.4759E-19,3.4666E-17,9.5787E-20,1.4829E-17,5.4632E-20,3.0641E-17,2.8222E-20,4.073E-17,3.7513E-20,3.718E-17,3.4244E-20,3.4065E-17,3.1375E-20,0.021
1497,3.9065E-17,2.5186E-19,4.2442E-17,3.1272E-19,4.5477E-17,2.0943E-19,4.7184E-17,2.6075E-19,9.7408E-17,3.5886E-19,1.1163E-16,4.1127E-19,1.0228E-16,2.8261E-19,3.3006E-17,1.216E-19,7.5473E-17,1.3903E-19,1.103E-16,1.0159E-19,1.0641E-16,9.801E-20,1.0172E-16,9.3685E-20,0.021
1498,9.4664E-18,6.1032E-20,1.0256E-17,7.557E-20,1.098E-17,6.0675E-20,1.1318E-17,6.2547E-20,2.3669E-17,8.72E-20,2.7707E-17,1.0207E-19,2.5479E-17,4.6934E-20,7.9466E-18,2.9276E-20,1.8306E-17,1.686E-20,2.7276E-17,2.5122E-20,2.6508E-17,2.4415E-20,2.5479E-17,2.3467E-20,0.021
1499,6.3244E-18,4.66E-20,7.6528E-18,7.0485E-20,8.6024E-18,5.5462E-20,9.5196E-18,5.2607E-20,2.0018E-17,7.3749E-20,2.5812E-17,9.5094E-20,2.5271E-17,9.5094E-20,4.9822E-18,2.2944E-20,1.5496E-17,2.8545E-20,2.4993E-17,2.3019E-20,2.5883E-17,2.3839E-20,2.4832E-17,2.2872E-20,0.021
1500,1.4754E-17,9.3764E-19,2.0517E-17,1.2094E-18,2.1267E-17,9.4022E-19,2.5334E-17,1.0034E-18,5.4867E-17,1.516E-18,8.8902E-17,2.4565E-18,9.526E-17,1.4038E-18,1.0104E-17,4.5602E-19,4.1967E-17,4.6384E-19,8.4511E-17,7.0054E-19,9.623E-17,7.0905E-19,9.7121E-17,7.1561E-19,0.021
1501,2.7585E-17,4.3192E-19,3.2861E-17,6.3558E-19,4.0242E-17,4.4477E-19,4.1868E-17,5.013E-19,9.1259E-17,7.5648E-19,1.4437E-16,1.0638E-18,1.4213E-16,6.5452E-19,1.7615E-17,2.1091E-19,7.1298E-17,2.6267E-19,1.3737E-16,3.7955E-19,1.4544E-16,2.6791E-19,1.4331E-16,2.6399E-19,0.021
1502,1.115E-17,5.1346E-20,1.4024E-17,6.4581E-20,1.6613E-17,6.1206E-20,1.7851E-17,4.9324E-20,4.0258E-17,7.4159E-20,6.6997E-17,1.2341E-19,7.0479E-17,6.4913E-20,7.538E-18,2.7771E-20,3.0936E-17,2.8493E-20,6.3279E-17,5.8282E-20,7.0414E-17,6.4853E-20,7.212E-17,6.6425E-20,0.021
1503,3.7128E-17,1.0259E-19,4.0598E-17,1.4957E-19,4.4228E-17,1.2221E-19,4.53E-17,1.2517E-19,9.5434E-17,1.758E-19,1.0649E-16,1.9616E-19,9.1728E-17,8.4484E-20,3.0262E-17,5.5745E-20,7.3808E-17,6.7979E-20,1.0678E-16,9.8351E-20,9.9839E-17,9.1955E-20,9.139E-17,8.4174E-20,0.021
1504,4.6997E-17,1.2986E-19,5.0544E-17,1.8621E-19,5.3269E-17,1.4719E-19,5.4459E-17,1.5048E-19,1.0886E-16,2.0053E-19,1.1632E-16,2.1428E-19,1.0113E-16,9.3142E-20,4.0408E-17,7.4435E-20,8.5206E-17,7.8478E-20,1.1718E-16,1.0793E-19,1.0816E-16,9.962E-20,9.9924E-17,9.2034E-20,0.021
1505,2.5252E-18,6.9773E-20,3.3907E-18,9.3688E-20,4.0578E-18,7.4747E-20,4.6333E-18,7.6813E-20,1.3649E-17,1.5085E-19,3.5505E-17,2.6161E-19,4.9738E-17,1.8324E-19,1.4924E-18,3.1615E-20,9.9698E-18,4.5913E-20,3.0781E-17,8.5052E-20,4.352E-17,8.0167E-20,5.3788E-17,9.9082E-20,0.021
1506,6.2253E-17,4.0136E-19,7.227E-17,5.3251E-19,8.1462E-17,3.7515E-19,8.9817E-17,4.1362E-19,1.7481E-16,6.4401E-19,2.0824E-16,7.6717E-19,1.8956E-16,5.2379E-19,4.9177E-17,2.2647E-19,1.3822E-16,2.546E-19,2.0538E-16,1.8916E-19,2.0015E-16,1.8435E-19,1.8457E-16,1.6999E-19,0.021
1507,2.3628E-18,1.1316E-19,3.0105E-18,1.6082E-19,3.6731E-18,1.2517E-19,4.0201E-18,1.2959E-19,1.1551E-17,2.0214E-19,2.2963E-17,3.807E-19,2.9284E-17,2.1577E-19,1.696E-18,5.6236E-20,8.1777E-18,7.532E-20,2.041E-17,9.3989E-20,2.6463E-17,1.2186E-19,3.1034E-17,1.4292E-19,0.021
1508,2.2075E-18,3.2531E-20,2.9833E-18,4.3964E-20,3.694E-18,3.4023E-20,4.2024E-18,3.8706E-20,1.2448E-17,6.879E-20,3.1644E-17,1.1658E-19,4.4947E-17,8.2795E-20,1.3699E-18,1.5141E-20,9.0594E-18,2.5032E-20,2.7816E-17,2.562E-20,3.9582E-17,3.6456E-20,4.8652E-17,4.481E-20,0.021
1509,1.0995E-19,1.924E-21,1.5995E-19,2.9464E-21,2.2593E-19,2.4971E-21,2.4956E-19,2.2986E-21,7.7836E-19,4.3014E-21,2.3077E-18,8.502E-21,3.464E-18,6.381E-21,5.7754E-20,8.511E-22,5.6857E-19,1.571E-21,2.0081E-18,1.8495E-21,2.9977E-18,2.761E-21,3.76E-18,3.463E-21,0.021
