galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
1549,3.482E-42,2.24E-44,3.018E-42,2.8E-44,2.791E-42,1.8E-44,3.817E-42,2.5E-44,2.1685E-41,8.0E-44,1.1917E-40,4.39E-43,9.5362E-40,8.79E-43,3.566E-42,9.8E-45,1.2072E-41,2.24E-44,8.9655E-41,8.3E-44,4.3389E-40,4.0E-43,1.1423E-39,1.052E-42,0.09
1550,1.823E-42,1.06E-43,1.536E-42,1.29E-43,1.487E-42,9.4E-44,1.805E-42,1.19E-43,1.1202E-41,4.44E-43,7.4007E-41,2.113E-42,6.7185E-40,6.806E-42,1.673E-42,5.2E-44,6.517E-42,1.14E-43,6.0767E-41,5.03E-43,3.0681E-40,1.696E-42,8.1222E-40,3.74E-42,0.09
1551,5.3E-44,5.6E-45,4.2E-44,8.4E-45,4.8E-44,5.6E-45,6.9E-44,7.0E-45,6.67E-43,3.6E-44,5.936E-42,2.19E-43,6.5745E-41,6.66E-43,6.2E-44,4.2E-45,3.39E-43,9.8E-45,4.424E-42,5.7E-44,2.627E-41,1.93E-43,8.2311E-41,3.8E-43,0.09
1552,9.96E-43,3.4E-44,8.44E-43,4.2E-44,8.32E-43,3.4E-44,1.214E-42,4.2E-44,7.696E-42,1.56E-43,5.5138E-41,8.13E-43,4.7277E-40,2.612E-42,9.07E-43,1.8E-44,4.24E-42,3.9E-44,4.0761E-41,1.88E-43,2.1079E-40,7.76E-43,5.7524E-40,1.589E-42,0.09
1553,1.5081E-41,4.86E-43,1.5151E-41,7.4E-43,1.6521E-41,5.93E-43,2.0362E-41,7.13E-43,7.0865E-41,1.827E-42,3.4836E-40,8.984E-42,2.3574E-39,2.3884E-41,1.3342E-41,2.58E-43,4.2192E-41,5.06E-43,2.6818E-40,1.976E-42,1.1589E-39,6.404E-42,2.7191E-39,1.2522E-41,0.09
1554,2.165E-42,5.6E-44,1.861E-42,6.2E-44,1.586E-42,4.8E-44,2.318E-42,5.7E-44,1.3773E-41,2.03E-43,7.2353E-41,9.33E-43,5.7632E-40,9.33E-43,2.123E-42,2.8E-44,7.647E-42,4.9E-44,5.5598E-41,2.56E-43,2.7306E-40,7.54E-43,6.7462E-40,1.243E-42,0.09
1555,4.211E-42,2.4E-44,4.3E-42,2.8E-44,4.292E-42,2.4E-44,5.33E-42,2.9E-44,2.0023E-41,7.4E-44,1.0973E-40,3.03E-43,8.2783E-40,7.62E-43,3.624E-42,9.8E-45,1.1943E-41,2.24E-44,8.4477E-41,7.8E-44,3.9659E-40,3.66E-43,9.531E-40,8.77E-43,0.09
1556,2.2136E-41,2.65E-43,2.3222E-41,3.85E-43,2.4182E-41,2.68E-43,2.741E-41,3.28E-43,7.2426E-41,7.34E-43,2.8177E-40,2.854E-42,1.8042E-39,6.648E-42,1.8092E-41,1.33E-43,4.7675E-41,2.2E-43,2.2651E-40,8.35E-43,9.6182E-40,2.658E-42,1.9929E-39,3.671E-42,0.09
1557,9.58E-43,9.8E-45,8.4E-43,1.3E-44,8.56E-43,9.8E-45,1.28E-42,1.3E-44,9.689E-42,5.3E-44,7.9409E-41,2.93E-43,6.7277E-40,6.2E-43,8.5E-43,4.2E-45,4.965E-42,1.4E-44,5.6999E-41,1.4E-44,2.9206E-40,1.4E-44,8.3075E-40,7.65E-43,0.09
1558,1.51E-43,4.6E-44,1.5E-43,6.0E-44,1.01E-43,4.6E-44,1.3E-43,7.0E-44,3.0E-42,2.7E-43,2.8305E-41,1.903E-42,3.5112E-40,6.79E-42,1.43E-43,2.0E-44,1.159E-42,7.0E-44,2.1196E-41,4.48E-43,1.2666E-40,7.0E-44,4.6159E-40,3.827E-42,0.09
1559,3.746E-42,9.8E-45,3.597E-42,1.7E-44,3.664E-42,1.4E-44,4.352E-42,1.5E-44,1.448E-41,4.1E-44,5.6126E-41,1.56E-43,3.6844E-40,3.39E-43,3.251E-42,5.6E-45,8.994E-42,8.4E-45,4.4871E-41,4.1E-44,1.9768E-40,1.82E-43,4.0622E-40,3.74E-43,0.09
1560,4.19E-43,4.2E-44,3.52E-43,5.6E-44,3.18E-43,4.2E-44,6.46E-43,5.3E-44,3.046E-42,1.74E-43,1.965E-41,8.69E-43,1.7273E-40,2.705E-42,4.12E-43,2.24E-44,1.583E-42,4.8E-44,1.477E-41,2.31E-43,7.526E-41,8.32E-43,2.035E-40,1.687E-42,0.09
1561,2.119E-42,4.5E-44,2.25E-42,5.7E-44,2.38E-42,4.8E-44,2.525E-42,5.7E-44,6.711E-42,1.23E-43,2.1916E-41,4.44E-43,1.2822E-40,1.062E-42,1.798E-42,2.1E-44,4.348E-42,3.2E-44,1.7376E-41,1.12E-43,6.8353E-41,3.78E-43,1.4124E-40,6.5E-43,0.09
1562,1.4E-42,3.5E-44,1.246E-42,4.2E-44,1.13E-42,3.4E-44,1.59E-42,4.1E-44,9.23E-42,1.53E-43,4.9345E-41,6.82E-43,3.9632E-40,1.824E-42,1.424E-42,1.7E-44,5.125E-42,3.8E-44,3.7814E-41,1.74E-43,1.8674E-40,5.16E-43,4.6307E-40,8.53E-43,0.09
1563,5.608E-42,1.56E-43,5.583E-42,2.1E-43,5.671E-42,1.72E-43,7.573E-42,2.09E-43,2.9488E-41,5.7E-43,2.146E-40,3.163E-42,1.8048E-39,8.311E-42,4.844E-42,7.6E-44,1.7236E-41,1.58E-43,1.5792E-40,7.27E-43,7.6848E-40,2.123E-42,2.1539E-39,5.951E-42,0.09
1564,2.353E-42,1.7E-44,2.028E-42,2.1E-44,1.931E-42,1.4E-44,2.733E-42,2.0E-44,1.552E-41,7.1E-44,9.0049E-41,3.32E-43,7.5942E-40,6.99E-43,2.433E-42,8.4E-45,8.568E-42,1.5E-44,6.8184E-41,6.3E-44,3.3457E-40,3.08E-43,9.1893E-40,8.46E-43,0.09
1565,1.4906E-41,5.5E-44,1.4117E-41,5.2E-44,1.4247E-41,5.2E-44,1.7415E-41,4.8E-44,5.4316E-41,1.5E-43,2.0367E-40,5.63E-43,1.2851E-39,1.184E-42,1.3333E-41,2.5E-44,3.4272E-41,3.2E-44,1.6178E-40,1.49E-43,6.7008E-40,6.17E-43,1.4432E-39,1.33E-42,0.09
1566,1.5E-44,0.0,1.1E-44,0.0,1.1E-44,0.0,1.5E-44,0.0,1.44E-43,2.8E-45,9.46E-43,1.5E-44,8.774E-42,4.1E-44,1.8E-44,0.0,7.4E-44,1.4E-45,7.08E-43,4.2E-45,3.767E-42,1.4E-44,1.0894E-41,2.9E-44,0.09
1567,1.083E-41,1.1E-43,1.086E-41,1.3E-43,1.1341E-41,9.4E-44,1.3939E-41,1.15E-43,4.8645E-41,3.59E-43,2.4001E-40,1.547E-42,1.7875E-39,4.94E-42,9.805E-42,4.5E-44,2.9583E-41,8.1E-44,1.8821E-40,3.46E-43,8.5317E-40,1.572E-42,2.0656E-39,1.903E-42,0.09
1568,1.2962E-41,6.21E-43,1.3863E-41,8.81E-43,1.5173E-41,6.15E-43,1.6545E-41,7.92E-43,4.9144E-41,1.902E-42,1.942E-40,8.406E-42,1.356E-39,1.9983E-41,1.1383E-41,2.93E-43,3.0356E-41,4.47E-43,1.599E-40,1.914E-42,6.8275E-40,5.66E-42,1.5271E-39,1.1252E-41,0.09
1569,8.951E-42,1.89E-43,1.1446E-41,2.75E-43,1.2505E-41,2.42E-43,1.6287E-41,2.7E-43,6.0739E-41,7.27E-43,3.4314E-40,3.792E-42,1.951E-39,8.985E-42,6.765E-42,8.7E-44,3.4759E-41,2.24E-43,2.5158E-40,2.24E-43,1.0183E-39,2.24E-43,2.2692E-39,4.18E-42,0.09
1570,2.1143E-41,5.9E-44,2.2058E-41,6.0E-44,2.2634E-41,4.2E-44,2.6035E-41,7.1E-44,6.3322E-41,1.16E-43,2.0585E-40,5.69E-43,1.164E-39,1.072E-42,1.7666E-41,1.7E-44,4.289E-41,3.9E-44,1.6763E-40,1.54E-43,6.6245E-40,6.1E-43,1.2623E-39,1.163E-42,0.09
1571,4.2E-43,5.3E-44,2.31E-43,6.9E-44,1.96E-43,4.8E-44,3.8E-43,5.9E-44,3.674E-42,2.68E-43,2.584E-41,1.333E-42,2.5983E-40,4.547E-42,4.23E-43,2.9E-44,1.984E-42,7.0E-44,1.9747E-41,3.46E-43,1.1735E-40,1.188E-42,3.1586E-40,2.618E-42,0.09
1572,6.442E-42,4.8E-44,6.248E-42,5.7E-44,6.191E-42,4.6E-44,7.744E-42,5.7E-44,2.5013E-41,1.39E-43,1.0408E-40,6.71E-43,6.9595E-40,1.923E-42,5.804E-42,2.1E-44,1.5623E-41,4.3E-44,8.2068E-41,1.51E-43,3.4848E-40,3.21E-43,7.9906E-40,7.36E-43,0.09
1573,2.4E-44,4.2E-45,2.24E-44,4.2E-45,2.4E-44,2.8E-45,2.0E-44,4.2E-45,3.8E-43,2.24E-44,3.677E-42,1.42E-43,4.5441E-41,5.02E-43,2.7E-44,2.8E-45,1.68E-43,5.6E-45,2.588E-42,3.8E-44,1.6094E-41,1.33E-43,5.8539E-41,2.69E-43,0.09
1574,7.76E-43,9.2E-44,6.61E-43,1.16E-43,6.04E-43,9.0E-44,1.292E-42,1.12E-43,6.38E-42,3.88E-43,4.4388E-41,2.166E-42,3.8095E-40,2.166E-42,7.54E-43,4.6E-44,3.243E-42,9.5E-44,3.2845E-41,5.14E-43,1.6568E-40,1.679E-42,4.5338E-40,3.758E-42,0.09
1575,3.754E-41,4.15E-43,3.8984E-41,6.11E-43,4.1313E-41,4.57E-43,4.7347E-41,5.23E-43,1.1644E-40,1.18E-42,4.1542E-40,4.592E-42,2.524E-39,1.1624E-41,3.198E-41,2.06E-43,7.7283E-41,2.84E-43,3.3426E-40,1.232E-42,1.3137E-39,3.63E-42,2.8319E-39,5.217E-42,0.09
1576,2.9E-43,1.8E-44,2.9E-43,2.0E-44,2.0E-43,1.5E-44,3.4E-43,2.1E-44,3.555E-42,9.1E-44,3.0038E-41,5.25E-43,3.1745E-40,1.754E-42,4.02E-43,9.8E-45,1.903E-42,2.5E-44,2.2268E-41,1.23E-43,1.2944E-40,4.76E-43,3.9854E-40,1.101E-42,0.09
1577,1.2607E-41,2.44E-43,1.4237E-41,3.55E-43,1.5497E-41,3.14E-43,1.9083E-41,3.34E-43,6.0402E-41,9.46E-43,3.381E-40,4.36E-42,2.511E-39,1.1564E-41,9.997E-42,1.19E-43,3.6228E-41,2.34E-43,2.639E-40,1.215E-42,1.1467E-39,3.168E-42,2.915E-39,8.055E-42,0.09
1578,9.075E-42,4.2E-44,9.68E-42,5.3E-44,1.0468E-41,3.9E-44,1.2701E-41,4.6E-44,3.7797E-41,1.05E-43,1.8495E-40,5.11E-43,1.1436E-39,1.054E-42,7.176E-42,2.0E-44,2.322E-41,2.1E-44,1.394E-40,1.29E-43,5.7579E-40,5.3E-43,1.3178E-39,1.214E-42,0.09
1579,3.067E-42,9.4E-44,2.756E-42,1.25E-43,2.196E-42,1.04E-43,3.067E-42,1.25E-43,1.6394E-41,4.08E-43,7.0515E-41,1.624E-42,4.5361E-40,4.177E-42,3.236E-42,5.0E-44,9.219E-42,9.4E-44,5.2756E-41,3.88E-43,2.3264E-40,1.285E-42,5.1746E-40,2.384E-42,0.09
1580,4.8E-44,0.0,3.6E-44,0.0,3.2E-44,0.0,4.9E-44,0.0,4.76E-43,2.8E-45,3.269E-42,1.3E-44,3.1071E-41,2.8E-44,5.5E-44,0.0,2.48E-43,0.0,2.416E-42,2.8E-45,1.3563E-41,1.3E-44,3.7946E-41,3.5E-44,0.09
1581,1.561E-42,1.56E-43,1.41E-42,2.03E-43,1.583E-42,1.57E-43,1.659E-42,1.9E-43,1.0618E-41,6.85E-43,6.3393E-41,2.978E-42,5.4808E-40,8.582E-42,1.571E-42,6.95E-43,5.884E-42,1.46E-43,4.7211E-41,6.95E-43,2.4257E-40,2.68E-42,6.4751E-40,5.367E-42,0.09
1582,5.035E-42,2.4E-44,4.222E-42,2.7E-44,3.879E-42,2.1E-44,5.266E-42,2.4E-44,2.7011E-41,7.4E-44,1.1364E-40,3.14E-43,7.7757E-40,7.16E-43,5.204E-42,9.8E-45,1.5472E-41,1.4E-44,8.8785E-41,8.1E-44,3.9769E-40,3.66E-43,8.9195E-40,8.21E-43,0.09
1583,5.04E-42,1.9E-43,3.754E-42,2.35E-43,3.891E-42,1.98E-43,5.293E-42,2.34E-43,2.8633E-41,7.92E-43,1.3124E-40,3.384E-42,9.4378E-40,3.384E-42,5.13E-42,9.4E-44,1.5793E-41,1.89E-43,9.9009E-41,8.21E-43,4.6267E-40,2.557E-42,1.1109E-39,5.116E-42,0.09
1584,1.967E-41,1.26E-43,1.9133E-41,1.58E-43,1.94E-41,1.43E-43,2.3648E-41,1.53E-43,7.3282E-41,4.05E-43,2.7077E-40,1.497E-42,1.665E-39,3.067E-42,1.8088E-41,6.7E-44,4.6366E-41,3.067E-42,2.1627E-40,3.98E-43,8.8186E-40,8.13E-43,1.8733E-39,1.725E-42,0.09
1585,1.26E-43,4.2E-45,1.18E-43,5.6E-45,1.0E-43,4.2E-45,1.53E-43,5.6E-45,1.837E-42,2.5E-44,1.7976E-41,1.65E-43,2.0281E-40,5.6E-43,1.58E-43,2.8E-45,9.28E-43,7.0E-45,1.3143E-41,3.6E-44,7.789E-41,1.43E-43,2.6175E-40,2.41E-43,0.09
1586,1.9723E-41,5.5E-44,2.0767E-41,7.7E-44,2.1448E-41,5.9E-44,2.49E-41,6.9E-44,6.2602E-41,1.72E-43,2.2666E-40,6.26E-43,1.362E-39,1.254E-42,1.6527E-41,3.1E-44,4.1858E-41,3.9E-44,1.8238E-40,1.68E-43,7.3958E-40,6.81E-43,1.5003E-39,1.382E-42,0.09
1587,7.3E-43,2.8E-45,7.86E-43,4.2E-45,8.27E-43,2.8E-45,9.8E-43,4.2E-45,2.752E-42,7.0E-45,1.2885E-41,3.5E-44,8.4428E-41,7.7E-44,5.79E-43,1.4E-45,1.745E-42,1.4E-45,9.91E-42,9.8E-45,4.2197E-41,3.9E-44,9.5958E-41,8.8E-44,0.09
1588,1.5615E-41,2.44E-43,1.641E-41,3.32E-43,1.5587E-41,2.44E-43,1.9478E-41,2.87E-43,6.3554E-41,7.61E-43,2.7615E-40,3.307E-42,1.7846E-39,8.219E-42,1.4735E-41,1.08E-43,3.9952E-41,2.21E-43,2.1535E-40,7.93E-43,9.0104E-40,2.49E-42,2.0471E-39,3.771E-42,0.09
1589,4.16E-43,1.8E-44,3.1E-43,2.24E-44,3.07E-43,1.5E-44,4.51E-43,2.24E-44,4.259E-42,1.02E-43,3.0995E-41,4.85E-43,3.2189E-40,1.778E-42,4.82E-43,1.1E-44,2.166E-42,2.24E-44,2.3319E-41,1.29E-43,1.3283E-40,4.89E-43,4.0041E-40,1.107E-42,0.09
1590,1.5105E-41,2.37E-43,1.4505E-41,3.34E-43,1.509E-41,2.77E-43,1.8294E-41,3.55E-43,6.8472E-41,8.83E-43,3.3474E-40,4.316E-42,2.2652E-39,1.0431E-41,1.2668E-41,1.4E-43,3.995E-41,2.21E-43,2.5416E-40,9.36E-43,1.1125E-39,3.074E-42,2.637E-39,4.857E-42,0.09
1591,5.255E-42,1.89E-43,5.619E-42,2.48E-43,4.926E-42,2.05E-43,6.191E-42,2.56E-43,2.2957E-41,6.98E-43,1.1784E-40,2.93E-42,8.3274E-40,6.903E-42,4.722E-42,1.0E-43,1.363E-41,1.63E-43,8.7441E-41,7.24E-43,3.9602E-40,2.189E-42,9.5788E-40,4.411E-42,0.09
1592,1.8294E-41,1.35E-43,1.8875E-41,1.9E-43,1.9139E-41,1.58E-43,2.1712E-41,1.6E-43,5.02E-41,1.6E-43,1.4306E-40,1.185E-42,7.4047E-40,2.728E-42,1.57E-41,7.3E-44,3.4762E-41,9.7E-44,1.1801E-40,3.27E-43,4.3242E-40,7.96E-43,8.0298E-40,1.48E-42,0.09
1593,9.44E-43,9.1E-44,8.07E-43,1.12E-43,8.21E-43,8.0E-44,9.78E-43,9.5E-44,6.813E-42,3.39E-43,3.491E-41,1.64E-42,3.1114E-40,4.585E-42,1.037E-42,4.2E-44,3.556E-42,9.8E-44,2.8012E-41,4.13E-43,1.4566E-40,1.61E-42,3.6454E-40,3.021E-42,0.09
1594,3.713E-42,1.95E-43,3.751E-42,2.73E-43,3.283E-42,2.06E-43,4.586E-42,2.33E-43,1.5061E-41,6.38E-43,6.9541E-41,2.69E-42,5.3045E-40,7.816E-42,3.185E-42,9.7E-44,9.193E-42,1.61E-43,5.6474E-41,6.77E-43,2.5766E-40,2.136E-42,6.0123E-40,4.43E-42,0.09
1595,1.987E-42,3.8E-44,1.892E-42,5.0E-44,1.911E-42,3.9E-44,2.56E-42,5.2E-44,1.7498E-41,1.93E-43,1.3483E-40,9.94E-43,1.1329E-39,3.13E-42,1.965E-42,1.8E-44,9.2E-42,3.13E-42,9.6425E-41,2.66E-43,4.8774E-40,8.98E-43,1.395E-39,1.285E-42,0.09
1596,2.2446E-41,1.25E-43,2.1814E-41,1.61E-43,2.1874E-41,1.2E-43,2.6082E-41,1.44E-43,7.9641E-41,3.67E-43,2.7463E-40,1.265E-42,1.5832E-39,2.916E-42,2.0776E-41,5.7E-44,5.0904E-41,2.916E-42,2.1814E-40,8.03E-43,8.7165E-40,8.03E-43,1.7488E-39,1.61E-42,0.09
1597,3.775E-42,2.68E-43,3.924E-42,4.05E-43,3.72E-42,3.32E-43,5.569E-42,3.84E-43,1.9793E-41,1.094E-42,1.1742E-40,5.083E-42,9.0642E-40,1.3357E-41,3.049E-42,1.29E-43,1.1506E-41,2.65E-43,8.7929E-41,1.376E-42,4.0191E-40,4.442E-42,1.064E-39,8.82E-42,0.09
1598,1.0815E-41,3.9E-44,1.0569E-41,4.9E-44,1.0511E-41,3.9E-44,1.2931E-41,4.8E-44,4.1843E-41,1.16E-43,1.7267E-40,4.76E-43,1.1377E-39,1.048E-42,9.799E-42,1.8E-44,2.6136E-41,2.4E-44,1.3553E-40,1.25E-43,5.7177E-40,5.27E-43,1.3026E-39,1.2E-42,0.09
1599,8.371E-42,9.2E-44,9.701E-42,1.43E-43,1.0775E-41,1.1E-43,1.2556E-41,1.16E-43,4.0702E-41,3.0E-43,2.3968E-40,3.0E-43,1.703E-39,3.138E-42,6.85E-42,4.5E-44,2.4369E-41,9.0E-44,1.7932E-40,3.31E-43,7.7987E-40,1.436E-42,1.988E-39,1.831E-42,0.09
1600,8.67E-43,3.1E-44,6.49E-43,3.8E-44,4.8E-43,2.5E-44,8.25E-43,3.2E-44,8.205E-42,1.43E-43,4.9345E-41,6.81E-43,4.4467E-40,2.047E-42,9.6E-43,1.5E-44,4.29E-42,3.9E-44,3.726E-41,2.06E-43,2.0419E-40,5.65E-43,5.302E-40,1.464E-42,0.09
1601,7.957E-42,2.72E-43,8.994E-42,3.24E-43,1.0008E-41,3.14E-43,1.0326E-41,4.0E-43,3.4005E-41,8.14E-43,1.5876E-40,3.509E-42,1.1126E-39,1.0248E-41,6.492E-42,1.14E-43,2.021E-41,2.23E-43,1.2166E-40,1.009E-42,5.2716E-40,2.913E-42,1.2634E-39,5.818E-42,0.09
1602,2.4376E-41,9.2E-43,2.3559E-41,1.041E-42,2.1367E-41,7.88E-43,2.8298E-41,9.12E-43,8.1163E-41,2.542E-42,2.6264E-40,8.708E-42,1.5957E-39,2.0577E-41,2.213E-41,4.08E-43,5.2259E-41,7.22E-43,2.1885E-40,2.217E-42,8.6488E-40,6.373E-42,1.7577E-39,1.1332E-41,0.09
1603,7.654E-42,3.81E-43,8.572E-42,4.82E-43,9.034E-42,3.83E-43,9.725E-42,4.3E-43,3.081E-41,1.163E-42,1.246E-40,4.59E-42,8.4004E-40,1.2379E-41,7.071E-42,1.7E-43,2.0058E-41,3.14E-43,9.897E-41,1.185E-42,4.2687E-40,3.538E-42,9.2875E-40,5.988E-42,0.09
1604,5.8E-42,5.9E-44,5.885E-42,7.0E-44,6.181E-42,6.3E-44,7.617E-42,7.0E-44,2.7153E-41,2.0E-43,1.3798E-40,8.9E-43,1.0286E-39,1.895E-42,5.197E-42,2.4E-44,1.6377E-41,4.5E-44,1.077E-40,1.99E-43,4.9003E-40,9.02E-43,1.1908E-39,1.097E-42,0.09
1605,1.78E-43,4.2E-45,1.47E-43,4.2E-45,1.22E-43,2.8E-45,1.84E-43,4.2E-45,1.843E-42,1.7E-44,1.2128E-41,9.0E-44,1.1539E-40,3.2E-43,2.13E-43,1.4E-45,9.63E-43,4.2E-45,9.166E-42,2.5E-44,5.2309E-41,9.7E-44,1.3886E-40,1.28E-43,0.09
1606,3.9042E-41,1.366E-42,4.4825E-41,1.651E-42,4.7591E-41,1.446E-42,4.9742E-41,1.74E-42,1.2143E-40,3.914E-42,4.1564E-40,1.3782E-41,2.5138E-39,3.2413E-41,3.2956E-41,6.07E-43,8.4552E-41,1.012E-42,3.3785E-40,3.734E-42,1.3865E-39,1.0215E-41,2.6861E-39,1.7317E-41,0.09
1607,1.7392E-41,4.8E-44,1.843E-41,8.5E-44,1.9157E-41,5.3E-44,2.2302E-41,8.3E-44,5.8228E-41,1.61E-43,2.3743E-40,6.56E-43,1.5372E-39,1.415E-42,1.4531E-41,2.7E-44,3.833E-41,3.5E-44,1.8877E-40,1.74E-43,7.8764E-40,7.26E-43,1.7263E-39,1.59E-42,0.09
1608,8.437E-42,3.9E-44,8.999E-42,4.9E-44,9.803E-42,3.6E-44,1.1678E-41,5.3E-44,3.4817E-41,1.29E-43,1.8509E-40,5.11E-43,1.2864E-39,1.185E-42,6.82E-42,1.29E-43,2.1409E-41,1.185E-42,1.4041E-40,1.29E-43,5.9729E-40,5.51E-43,1.4989E-39,1.38E-42,0.09
1609,4.277E-42,1.22E-43,4.523E-42,1.37E-43,4.277E-42,1.3E-43,5.179E-42,1.39E-43,1.6699E-41,3.84E-43,6.8533E-41,1.389E-42,4.3042E-40,3.568E-42,3.722E-42,5.5E-44,1.0527E-41,9.7E-44,5.3247E-41,3.43E-43,2.3286E-40,1.072E-42,4.7544E-40,2.189E-42,0.09
1610,6.561E-42,4.8E-44,6.952E-42,6.4E-44,7.32E-42,5.3E-44,8.593E-42,6.3E-44,2.2747E-41,1.47E-43,1.0302E-40,5.69E-43,7.1998E-40,1.99E-42,5.437E-42,2.5E-44,1.4781E-41,4.1E-44,8.138E-41,1.5E-43,3.4747E-40,3.2E-43,8.1681E-40,7.52E-43,0.09
1611,1.99E-43,2.9E-44,1.28E-43,2.9E-44,1.25E-43,2.8E-44,1.84E-43,4.1E-44,3.154E-42,1.74E-43,3.3768E-41,1.244E-42,3.8523E-40,4.257E-42,1.95E-43,1.5E-44,1.578E-42,3.9E-44,2.3557E-41,1.062E-42,1.4418E-40,1.062E-42,4.823E-40,2.665E-42,0.09
1612,5.35E-43,5.3E-44,3.08E-43,6.6E-44,2.62E-43,4.6E-44,4.8E-43,6.0E-44,4.183E-42,2.38E-43,2.3759E-41,1.138E-42,2.0296E-40,3.365E-42,5.8E-43,2.9E-44,2.276E-42,6.4E-44,1.829E-41,2.86E-43,9.5988E-41,8.84E-43,2.4514E-40,2.032E-42,0.09
1613,1.74E-43,1.5E-44,1.32E-43,1.7E-44,1.39E-43,1.4E-44,1.85E-43,2.0E-44,2.428E-42,9.8E-44,3.3892E-41,6.25E-43,4.3261E-40,2.39E-42,1.86E-43,7.0E-45,1.289E-42,2.24E-44,2.3839E-41,1.75E-43,1.5153E-40,5.58E-43,5.5833E-40,1.543E-42,0.09
1614,4.2E-45,0.0,2.8E-45,0.0,2.8E-45,0.0,4.2E-45,0.0,5.6E-44,0.0,6.21E-43,2.8E-45,6.991E-42,1.3E-44,4.2E-45,0.0,2.8E-44,0.0,4.41E-43,1.4E-45,2.626E-42,2.8E-45,9.131E-42,8.4E-45,0.09
1615,1.22E-43,1.8E-44,2.76E-43,2.9E-44,3.01E-43,3.1E-44,4.33E-43,3.8E-44,2.835E-42,1.36E-43,3.2286E-41,9.51E-43,2.7837E-40,2.821E-42,7.3E-44,7.0E-45,1.295E-42,3.4E-44,2.2984E-41,2.33E-43,1.1236E-40,7.24E-43,3.3467E-40,7.0E-45,0.09
1616,5.66E-43,7.4E-44,3.42E-43,8.1E-44,2.2E-43,7.7E-44,6.07E-43,8.3E-44,5.314E-42,3.87E-43,4.3115E-41,2.462E-42,4.3075E-40,7.538E-42,4.54E-43,3.6E-44,2.259E-42,9.8E-44,2.9392E-41,5.96E-43,1.7661E-40,1.952E-42,5.5696E-40,5.13E-42,0.09
1617,3.28E-42,2.4E-44,3.496E-42,3.2E-44,3.746E-42,2.8E-44,4.725E-42,3.1E-44,2.1457E-41,1.0E-43,1.5906E-40,5.86E-43,1.3072E-39,1.204E-42,2.634E-42,1.3E-44,1.2088E-41,2.24E-44,1.1977E-40,1.11E-43,5.8177E-40,5.35E-43,1.5373E-39,1.415E-42,0.09
1618,1.406E-42,1.8E-44,1.204E-42,2.24E-44,1.124E-42,1.7E-44,1.583E-42,2.24E-44,9.438E-42,8.7E-44,5.7076E-41,4.2E-43,4.921E-40,9.07E-43,1.363E-42,9.8E-45,5.206E-42,2.0E-44,4.3416E-41,8.0E-44,2.2996E-40,4.23E-43,5.7234E-40,5.27E-43,0.09
1619,4.89E-43,3.4E-44,4.78E-43,4.5E-44,5.38E-43,3.4E-44,5.75E-43,4.1E-44,3.809E-42,1.47E-43,2.6421E-41,7.54E-43,2.2634E-40,2.293E-42,5.48E-43,1.7E-44,2.087E-42,3.6E-44,1.8878E-41,1.9E-43,9.8167E-41,6.33E-43,2.7414E-40,1.263E-42,0.09
1620,2.786E-42,1.3E-44,2.298E-42,2.0E-44,2.239E-42,1.3E-44,2.968E-42,1.7E-44,1.6461E-41,6.0E-44,7.7352E-41,2.14E-43,5.8569E-40,5.4E-43,2.775E-42,7.0E-45,9.249E-42,1.7E-44,6.0155E-41,5.6E-44,2.9219E-40,2.69E-43,6.6937E-40,6.17E-43,0.09
1621,3.74E-43,9.8E-45,2.91E-43,1.3E-44,2.6E-43,8.4E-45,4.22E-43,1.3E-44,4.138E-42,5.7E-44,3.6312E-41,3.35E-43,3.9888E-40,1.103E-42,4.16E-43,5.6E-45,2.126E-42,1.4E-44,2.6696E-41,7.4E-44,1.5662E-40,1.4E-44,5.0448E-40,5.6E-45,0.09
1622,2.87E-43,2.8E-45,2.52E-43,9.8E-45,2.35E-43,7.0E-45,3.39E-43,8.4E-45,1.993E-42,3.1E-44,1.1041E-41,1.32E-43,9.2766E-41,4.27E-43,2.93E-43,4.2E-45,1.103E-42,7.0E-45,8.437E-42,3.1E-44,4.3751E-41,1.2E-43,1.0671E-40,1.96E-43,0.09
1623,2.452E-42,1.3E-43,2.38E-42,1.53E-43,1.759E-42,1.25E-43,2.503E-42,1.57E-43,1.6027E-41,5.31E-43,9.7191E-41,2.417E-42,7.8132E-40,7.916E-42,2.469E-42,7.0E-44,8.638E-42,7.916E-42,7.028E-41,7.916E-42,3.6243E-40,7.916E-42,9.1628E-40,7.0E-44,0.09
1624,2.96E-43,2.8E-44,3.03E-43,3.9E-44,1.78E-43,3.1E-44,2.19E-43,3.5E-44,1.759E-42,1.29E-43,1.1813E-41,6.64E-43,1.2484E-40,2.414E-42,2.91E-43,1.4E-44,9.57E-43,3.2E-44,9.593E-42,1.68E-43,5.3255E-41,5.4E-43,1.5717E-40,1.303E-42,0.09
