galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
1881,2.6766E-40,2.958E-42,3.4929E-40,4.826E-42,4.2774E-40,4.334E-42,5.2818E-40,5.352E-42,2.2866E-39,1.4742E-41,7.0792E-39,5.2162E-41,1.725E-38,7.9438E-41,1.6368E-40,1.356E-42,1.3803E-39,3.814E-42,5.7225E-39,1.5812E-41,1.1705E-38,3.2343E-41,1.986E-38,5.4876E-41,0.021
1882,4.4503E-40,2.0494E-41,6.5584E-40,3.0202E-41,7.461E-40,2.9549E-41,1.0195E-39,3.3805E-41,4.215E-39,9.7054E-41,1.3816E-38,3.6903E-40,4.0179E-38,5.9209E-40,2.8287E-40,8.858E-42,2.5633E-39,2.5969E-41,1.1418E-38,9.465E-41,2.5445E-38,2.1092E-40,4.5919E-38,3.8064E-40,0.021
1883,7.6078E-40,2.803E-42,1.0717E-39,3.949E-42,1.4417E-39,3.984E-42,1.897E-39,5.241E-42,7.3869E-39,1.3607E-41,2.566E-38,4.7269E-41,6.9705E-38,6.42E-41,4.5463E-40,1.256E-42,4.5088E-39,4.153E-42,2.0571E-38,1.8947E-41,4.5547E-38,4.195E-41,7.9298E-38,7.3036E-41,0.021
1884,5.7187E-41,3.582E-42,7.2928E-41,6.112E-42,9.8106E-41,5.151E-42,1.3973E-40,6.306E-42,7.7143E-40,2.2026E-41,3.6517E-39,9.081E-41,1.2756E-38,1.7622E-40,3.0401E-41,1.288E-42,4.3341E-40,5.588E-42,2.7548E-39,2.5373E-41,7.5665E-39,6.2721E-41,1.6088E-38,1.0372E-40,0.021
1885,6.9529E-40,1.2808E-41,1.1132E-39,2.0505E-41,1.4393E-39,1.856E-41,1.9203E-39,2.1224E-41,8.6251E-39,7.1496E-41,3.7546E-38,2.7665E-40,1.0919E-37,6.0338E-40,3.504E-40,4.841E-42,5.1685E-39,6.0338E-40,2.9307E-38,1.9265E-40,6.9721E-38,1.9265E-40,1.2923E-37,3.5708E-40,0.021
1886,3.3974E-40,1.1578E-41,5.067E-40,1.9135E-41,6.5396E-40,1.7467E-41,8.8869E-40,2.21E-41,4.2223E-39,7.3889E-41,1.8567E-38,3.0782E-40,5.4948E-38,4.5548E-40,1.6291E-40,4.351E-42,2.5372E-39,1.8695E-41,1.4817E-38,8.1879E-41,3.551E-38,1.9624E-40,6.5215E-38,3.0033E-40,0.021
1887,1.5051E-40,6.94E-43,2.1259E-40,1.174E-42,2.8494E-40,1.05E-42,3.7218E-40,1.37E-42,1.9695E-39,3.628E-42,9.3315E-39,1.719E-41,3.3943E-38,3.1263E-41,8.7166E-41,2.41E-43,1.1281E-39,1.038E-42,7.1114E-39,6.55E-42,1.9478E-38,1.7941E-41,4.1721E-38,3.8426E-41,0.021
1888,2.0034E-41,2.03E-43,2.8561E-41,3.15E-43,3.9644E-41,2.55E-43,5.1592E-41,3.8E-43,2.6876E-40,1.237E-42,1.3115E-39,4.832E-42,4.3951E-39,8.097E-42,1.0332E-41,7.6E-44,1.5652E-40,2.89E-43,9.9856E-40,9.19E-43,2.6362E-39,2.428E-42,5.3429E-39,4.921E-42,0.021
1889,7.1956E-40,4.64E-42,9.5734E-40,7.054E-42,1.2516E-39,6.917E-42,1.5426E-39,7.105E-42,6.666E-39,2.4558E-41,2.1911E-38,8.0723E-41,5.6268E-38,1.0365E-40,4.4204E-40,2.036E-42,3.9872E-39,7.344E-42,1.7647E-38,1.6254E-41,3.7693E-38,3.4717E-41,6.5383E-38,6.0221E-41,0.021
1890,1.2229E-40,4.51E-43,1.627E-40,7.5E-43,2.1488E-40,5.94E-43,2.6656E-40,7.37E-43,1.2274E-39,2.26E-42,4.3151E-39,7.948E-42,1.1808E-38,1.0875E-41,7.3281E-41,2.02E-43,7.2676E-40,6.7E-43,3.4561E-39,3.184E-42,7.7302E-39,7.12E-42,1.3912E-38,1.2813E-41,0.021
1891,6.7997E-40,5.01E-42,9.2574E-40,7.674E-42,1.2419E-39,8.007E-42,1.5779E-39,8.72E-42,7.0483E-39,2.5967E-41,2.6139E-38,9.6299E-41,7.0483E-38,1.2984E-40,4.0224E-40,2.222E-42,4.212E-39,7.759E-42,2.082E-38,1.9177E-41,4.6568E-38,4.2891E-41,8.2659E-38,7.6131E-41,0.021
1892,2.3089E-41,1.743E-42,3.4721E-41,2.943E-42,5.4625E-41,2.616E-42,7.2677E-41,3.28E-42,3.1871E-40,1.1154E-41,2.0017E-39,5.5309E-41,7.437E-39,1.0275E-40,1.182E-41,6.32E-43,2.0333E-40,2.81E-42,1.5297E-39,1.4089E-41,4.2954E-39,3.5606E-41,9.1749E-39,5.9153E-41,0.021
1893,1.2468E-40,4.823E-42,1.639E-40,7.85E-42,2.4854E-40,6.638E-42,3.1666E-40,9.041E-42,1.627E-39,2.6974E-41,7.7945E-39,1.2204E-40,2.5977E-38,2.3926E-40,6.2314E-41,1.895E-42,9.5365E-40,7.026E-42,5.94E-39,3.2825E-41,1.5725E-38,7.2416E-41,3.1666E-38,1.4583E-40,0.021
1894,5.3738E-41,5.147E-42,9.9604E-41,8.073E-42,1.2097E-40,8.579E-42,1.9049E-40,1.0703E-41,1.0249E-39,3.3038E-41,6.891E-39,1.7771E-40,2.9531E-38,3.8079E-40,2.6514E-41,1.66E-42,5.9523E-40,9.32E-42,5.1178E-39,4.2423E-41,1.6349E-38,1.2046E-40,3.7384E-38,2.4102E-40,0.021
1895,1.1924E-40,2.527E-42,1.7767E-40,3.928E-42,2.4684E-40,3.411E-42,3.1828E-40,4.69E-42,1.6338E-39,1.5049E-41,8.4413E-39,6.2198E-41,2.8682E-38,1.3209E-40,6.4985E-41,8.98E-43,9.7009E-40,3.573E-42,6.4271E-39,1.7759E-41,1.714E-38,4.736E-41,3.5222E-38,6.4882E-41,0.021
1896,4.361E-41,2.41E-43,6.5823E-41,4.25E-43,9.4882E-41,3.49E-43,1.3218E-40,4.88E-43,6.9116E-40,1.91E-42,3.8724E-39,7.133E-42,1.5261E-38,1.4056E-41,2.2823E-41,1.05E-43,4.0251E-40,3.71E-43,2.9052E-39,2.676E-42,8.5739E-39,7.896E-42,1.862E-38,0.0,0.021
1897,5.6032E-41,7.23E-43,9.1883E-41,1.184E-42,1.3075E-40,1.083E-42,1.8249E-40,1.345E-42,9.5508E-40,4.399E-42,5.8511E-39,2.1556E-41,2.3793E-38,4.3827E-41,2.9352E-41,2.44E-43,5.5878E-40,1.03E-42,4.3455E-39,4.002E-42,1.3184E-38,1.2142E-41,2.946E-38,2.7133E-41,0.021
1898,6.1835E-41,1.082E-42,8.4263E-41,1.941E-42,1.1599E-40,1.495E-42,1.4536E-40,2.008E-42,7.7702E-40,7.156E-42,3.5517E-39,2.6169E-41,1.1707E-38,5.3911E-41,3.3949E-41,4.37E-43,4.4631E-40,1.644E-42,2.7393E-39,7.568E-42,7.093E-39,1.9599E-41,1.4283E-38,2.6311E-41,0.021
1899,7.15E-40,9.878E-42,9.9061E-40,1.6423E-41,1.3499E-39,1.6163E-41,1.7779E-39,1.8012E-41,7.5146E-39,6.229E-41,2.7587E-38,2.0327E-40,7.9196E-38,3.6471E-40,4.2258E-40,4.281E-42,4.5573E-39,1.2592E-41,2.1792E-38,6.0215E-41,5.0246E-38,1.3884E-40,9.1181E-38,1.6796E-40,0.021
1900,3.393E-42,2.8E-44,5.635E-42,2.8E-44,8.639E-42,2.8E-44,1.1729E-41,5.5E-44,7.3532E-41,2.03E-43,5.7979E-40,1.068E-42,2.4893E-39,2.293E-42,1.415E-42,9.8E-45,4.3618E-41,4.1E-44,4.2391E-40,3.91E-43,1.3743E-39,1.265E-42,3.195E-39,0.0,0.021
1901,1.9654E-40,9.775E-42,2.5719E-40,1.7055E-41,3.5633E-40,1.4112E-41,4.5819E-40,1.8147E-41,1.9799E-39,5.6531E-41,8.014E-39,1.9929E-40,2.4002E-38,3.316E-40,1.2287E-40,4.187E-42,1.1854E-39,1.3101E-41,6.3893E-39,5.2962E-41,1.48E-38,1.2268E-40,2.7942E-38,2.0588E-40,0.021
1902,3.807E-40,1.2973E-41,5.5639E-40,1.9474E-41,7.5055E-40,1.7973E-41,1.006E-39,2.0383E-41,4.1704E-39,6.5298E-41,1.6865E-38,2.6406E-40,4.8953E-38,4.0579E-40,2.2069E-40,4.878E-42,2.5952E-39,1.6732E-41,1.3322E-38,6.1352E-41,3.1202E-38,1.4369E-40,5.7515E-38,2.1189E-40,0.021
1903,1.0175E-40,1.124E-42,1.4438E-40,1.596E-42,1.9894E-40,1.65E-42,2.6105E-40,1.924E-42,1.487E-39,6.848E-42,7.7324E-39,2.8487E-41,2.7997E-38,5.1573E-41,5.4289E-41,4.5E-43,8.5254E-40,1.571E-42,5.8226E-39,5.363E-42,1.6245E-38,1.4962E-41,3.4923E-38,3.2165E-41,0.021
1904,2.7668E-40,4.333E-42,3.8725E-40,7.134E-42,5.1569E-40,5.699E-42,6.3854E-40,7.645E-42,2.8287E-39,2.0843E-41,1.0695E-38,8.8656E-41,2.8549E-38,1.3147E-40,1.6203E-40,1.492E-42,1.7155E-39,6.32E-42,8.5189E-39,2.3539E-41,1.8897E-38,5.2214E-41,3.3604E-38,6.19E-41,0.021
1905,1.1383E-41,8.4E-44,1.9617E-41,1.44E-43,2.9719E-41,1.37E-43,4.009E-41,1.85E-43,2.324E-40,6.42E-43,1.6004E-39,2.948E-42,6.0123E-39,5.538E-42,4.595E-42,2.9E-44,1.3913E-40,1.28E-43,1.1908E-39,1.097E-42,3.4981E-39,3.222E-42,7.4858E-39,0.0,0.021
1906,7.8004E-40,1.0776E-41,1.0217E-39,1.4115E-41,1.3481E-39,1.3658E-41,1.6831E-39,1.8602E-41,7.1206E-39,4.5908E-41,2.2311E-38,1.6439E-40,5.7559E-38,2.6507E-40,4.7612E-40,4.385E-42,4.2395E-39,1.1715E-41,1.8135E-38,5.0109E-41,3.831E-38,1.0586E-40,6.5904E-38,1.214E-40,0.021
1907,1.327E-42,3.1E-44,1.966E-42,5.2E-44,2.751E-42,5.0E-44,3.793E-42,5.9E-44,2.0963E-41,2.13E-43,1.2401E-40,9.14E-43,4.8737E-40,1.795E-42,7.02E-43,1.3E-44,1.2299E-41,5.6E-44,9.2525E-41,2.55E-43,2.7559E-40,5.07E-43,6.1243E-40,1.128E-42,0.021
1908,1.9457E-40,1.4873E-41,3.0135E-40,2.4425E-41,4.0539E-40,2.0909E-41,5.822E-40,2.7884E-41,2.784E-39,9.231E-41,1.7024E-38,3.7632E-40,5.9686E-38,8.2459E-40,9.9421E-41,5.86E-42,1.6915E-39,2.1811E-41,1.2447E-38,1.0318E-40,3.4346E-38,2.5307E-40,7.2824E-38,4.6951E-40,0.021
1909,7.2192E-40,3.0586E-41,8.4818E-40,4.6872E-41,1.1161E-39,3.9061E-41,1.4115E-39,4.9403E-41,6.446E-39,1.4842E-40,1.8988E-38,5.0718E-40,4.7043E-38,7.3657E-40,4.7347E-40,1.1774E-41,3.7059E-39,3.7545E-41,1.5364E-38,1.2735E-40,3.2129E-38,2.6632E-40,5.4562E-38,4.5228E-40,0.021
1910,6.8563E-40,5.052E-42,9.4208E-40,7.81E-42,1.2603E-39,6.964E-42,1.5955E-39,8.817E-42,7.1136E-39,2.6207E-41,2.6019E-38,9.5857E-41,7.2793E-38,2.0113E-40,4.0634E-40,1.871E-42,4.2275E-39,7.787E-42,2.0611E-38,1.8983E-41,4.6913E-38,4.3208E-41,8.5131E-38,7.8408E-41,0.021
1911,3.3805E-40,9.963E-42,4.4522E-40,1.7223E-41,5.8261E-40,1.3951E-41,7.73E-40,1.7087E-41,3.5398E-39,5.5424E-41,1.3645E-38,5.5424E-41,4.209E-38,3.8766E-40,2.0902E-40,4.043E-42,2.071E-39,1.526E-41,1.0553E-38,4.8598E-41,2.5432E-38,1.1712E-40,5.0001E-38,2.3026E-40,0.021
1912,1.3019E-40,6.355E-42,1.6046E-40,1.0346E-41,2.38E-40,9.207E-42,2.8561E-40,1.2364E-41,1.4105E-39,3.6375E-41,5.569E-39,1.3849E-40,1.6255E-38,2.2457E-40,6.9212E-41,2.613E-42,8.1691E-40,8.276E-42,4.3429E-39,3.6E-41,1.0341E-38,7.6198E-41,1.9168E-38,1.4123E-40,0.021
1913,6.9736E-41,6.101E-42,1.0662E-40,9.232E-42,1.6108E-40,8.457E-42,1.9946E-40,1.0287E-41,1.1001E-39,3.4451E-41,6.6413E-39,1.7739E-40,2.546E-38,3.2829E-40,3.8749E-41,2.178E-42,6.4841E-40,9.555E-42,4.8961E-39,4.0586E-41,1.4278E-38,1.052E-40,3.1993E-38,2.0626E-40,0.021
1914,1.0886E-40,5.02E-43,1.4876E-40,6.85E-43,1.9574E-40,5.41E-43,2.4962E-40,6.9E-43,1.2732E-39,2.346E-42,5.2443E-39,9.66E-42,1.6326E-38,1.5037E-41,6.2588E-41,1.72E-43,7.3737E-40,6.8E-43,4.0934E-39,3.77E-42,1.0104E-38,6.8E-43,1.9737E-38,1.72E-43,0.021
1915,2.0687E-40,4.382E-42,3.015E-40,6.942E-42,4.4024E-40,6.488E-42,6.0213E-40,7.765E-42,2.8926E-39,2.6641E-41,1.6147E-38,1.1898E-40,5.745E-38,2.1165E-40,9.9653E-41,1.652E-42,1.7254E-39,6.356E-42,1.2148E-38,3.3565E-41,3.3457E-38,9.2446E-41,7.016E-38,1.2924E-40,0.021
1916,5.8502E-40,8.621E-42,7.7978E-40,1.2927E-41,1.0577E-39,1.169E-41,1.2635E-39,1.3964E-41,5.7118E-39,3.6825E-41,1.9915E-38,1.6508E-40,5.2092E-38,2.3989E-40,3.4639E-40,3.191E-42,3.448E-39,9.527E-42,1.6068E-38,4.4399E-41,3.496E-38,9.6597E-41,6.0921E-38,1.6833E-40,0.021
1917,7.8125E-40,1.0793E-41,1.0176E-39,1.5934E-41,1.3502E-39,1.4922E-41,1.6935E-39,1.7157E-41,7.0273E-39,5.178E-41,2.2803E-38,1.8902E-40,6.3153E-38,2.9083E-40,5.0909E-40,3.751E-42,4.2033E-39,1.1614E-41,1.8484E-38,5.1073E-41,4.0662E-38,7.4902E-41,7.3045E-38,2.0183E-40,0.021
1918,8.6567E-41,5.58E-43,1.3644E-40,8.8E-43,1.9978E-40,9.2E-43,2.7628E-40,1.272E-42,1.4715E-39,4.065E-42,9.2843E-39,1.7103E-41,3.7857E-38,3.4869E-41,4.3506E-41,2.0E-43,8.6089E-40,3.4869E-41,6.8762E-39,1.9321E-41,2.0977E-38,1.9321E-41,4.7179E-38,0.0,0.021
1919,5.7197E-41,3.688E-42,8.3133E-41,6.202E-42,1.0969E-40,5.455E-42,1.503E-40,6.645E-42,7.5192E-40,2.2854E-41,3.6591E-39,9.4363E-41,1.2206E-38,1.5739E-40,2.8773E-41,1.457E-42,4.4645E-40,5.757E-42,2.8377E-39,2.3524E-41,7.5331E-39,5.5505E-41,1.5114E-38,1.1136E-40,0.021
1920,9.7E-43,1.8E-44,1.379E-42,3.2E-44,1.875E-42,2.9E-44,2.504E-42,3.2E-44,1.2432E-41,1.15E-43,5.9344E-41,4.37E-43,1.9924E-40,9.18E-43,5.41E-43,7.0E-45,7.389E-42,2.7E-44,4.5517E-41,2.21E-43,1.2016E-40,2.21E-43,2.4242E-40,4.47E-43,0.021
1921,5.8479E-41,5.01E-42,9.1075E-41,7.549E-42,1.2912E-40,7.016E-42,1.7906E-40,9.07E-42,9.6605E-40,3.0253E-41,5.0142E-39,1.3393E-40,1.987E-38,2.7451E-40,3.4403E-41,1.839E-42,5.7571E-40,7.424E-42,3.95E-39,3.638E-41,1.1225E-38,9.305E-41,2.4513E-38,1.5804E-40,0.021
1922,2.3874E-40,8.8E-43,3.2265E-40,1.188E-42,4.2338E-40,1.17E-42,5.5199E-40,1.525E-42,2.3138E-39,4.263E-42,8.0673E-39,1.4861E-41,2.2632E-38,2.0846E-41,1.4721E-40,2.72E-43,1.3878E-39,1.278E-42,6.414E-39,1.336E-41,1.4505E-38,1.336E-41,2.6081E-38,2.4022E-41,0.021
1923,4.7384E-40,2.4003E-41,5.9433E-40,3.1749E-41,7.9658E-40,3.008E-41,9.5242E-40,3.772E-41,4.4671E-39,1.152E-40,1.539E-38,3.9688E-40,4.3414E-38,7.5973E-40,2.9297E-40,8.635E-42,2.645E-39,2.9234E-41,1.2613E-38,1.0456E-40,2.8186E-38,2.3364E-40,5.0866E-38,3.748E-40,0.021
1924,5.6024E-40,2.838E-41,7.4331E-40,4.6554E-41,1.0636E-39,3.8205E-41,1.4628E-39,5.1195E-41,5.7806E-39,1.544E-40,2.1065E-38,5.6266E-40,5.9644E-38,9.3389E-40,3.3634E-40,1.0842E-41,3.5676E-39,3.943E-41,1.7091E-38,1.4167E-40,3.9955E-38,3.312E-40,6.969E-38,5.135E-40,0.021
1925,1.1333E-39,3.132E-42,1.4307E-39,5.27E-42,1.8061E-39,4.99E-42,2.1936E-39,6.06E-42,9.4004E-39,1.7316E-41,2.6813E-38,4.9392E-41,6.4143E-38,5.9077E-41,7.2904E-40,1.342E-42,5.5969E-39,5.155E-42,2.2017E-38,2.0278E-41,4.4213E-38,4.0722E-41,7.3918E-38,6.808E-41,0.021
1926,7.1743E-40,3.964E-42,9.0986E-40,6.704E-42,1.1497E-39,6.353E-42,1.404E-39,6.466E-42,5.9838E-39,2.2045E-41,1.7594E-38,6.482E-41,4.2206E-38,1.1662E-40,4.5854E-40,1.69E-42,3.5824E-39,6.599E-42,1.4354E-38,1.3221E-41,2.9039E-38,2.6745E-41,4.8773E-38,4.4921E-41,0.021
1927,3.0142E-40,7.218E-42,4.6728E-40,1.162E-41,7.053E-40,1.1044E-41,9.4967E-40,1.3995E-41,4.9748E-39,1.3995E-41,2.7924E-38,2.0575E-40,8.9038E-38,4.1003E-40,1.2133E-40,2.347E-42,2.9976E-39,1.1044E-41,2.1319E-38,5.8908E-41,5.5052E-38,1.5212E-40,1.0764E-37,1.9828E-40,0.021
1928,9.3962E-40,3.981E-41,1.2409E-39,5.9433E-41,1.5825E-39,4.9557E-41,2.2623E-39,6.876E-41,8.4052E-39,1.858E-40,2.6531E-38,6.3533E-40,6.7197E-38,9.9025E-40,5.4721E-40,1.6128E-41,5.1115E-39,4.7078E-41,2.1094E-38,1.7485E-40,4.3868E-38,3.6364E-40,7.5257E-38,6.2383E-40,0.021
1929,6.148E-40,8.493E-42,8.0972E-40,1.1932E-41,1.0194E-39,1.0328E-41,1.2892E-39,1.3062E-41,5.5047E-39,3.549E-41,1.709E-38,1.2592E-40,4.638E-38,2.1359E-40,4.0844E-40,3.386E-42,3.2564E-39,8.998E-42,1.3929E-38,3.8488E-41,3.0251E-38,8.3586E-41,5.3992E-38,9.9457E-41,0.021
1930,3.322E-40,2.141E-42,4.4442E-40,4.093E-42,5.7996E-40,3.205E-42,7.1416E-40,3.946E-42,3.2493E-39,1.1971E-41,1.0879E-38,4.008E-41,2.9363E-38,5.4087E-41,2.0635E-40,9.5E-43,1.9222E-39,3.541E-42,8.778E-39,8.085E-42,1.9328E-38,1.7802E-41,3.4435E-38,3.1716E-41,0.021
1931,3.8219E-40,1.408E-42,5.3245E-40,2.452E-42,7.2825E-40,2.012E-42,9.3989E-40,2.597E-42,4.245E-39,7.819E-42,1.7486E-38,3.221E-41,5.1225E-38,4.7179E-41,2.0983E-40,5.8E-43,2.5485E-39,4.7179E-41,1.3724E-38,1.264E-41,3.253E-38,2.9961E-41,6.0629E-38,5.5842E-41,0.021
1932,2.253E-42,2.24E-44,3.19E-42,3.8E-44,4.295E-42,3.5E-44,5.734E-42,3.6E-44,3.166E-41,1.46E-43,1.5736E-40,5.8E-43,5.6925E-40,1.048E-42,1.239E-42,9.8E-45,1.8168E-41,3.4E-44,1.1992E-40,1.11E-43,3.3121E-40,3.05E-43,7.0681E-40,6.52E-43,0.021
1933,1.7468E-39,4.826E-42,2.1669E-39,7.983E-42,2.7205E-39,5.011E-42,3.3193E-39,9.171E-42,1.3239E-38,2.4387E-41,3.6261E-38,6.6796E-41,8.9257E-38,8.2209E-41,1.1734E-39,2.161E-42,7.9917E-39,7.361E-42,3.0022E-38,2.7652E-41,6.0179E-38,5.5427E-41,1.0154E-37,9.3523E-41,0.021
1934,2.0048E-41,1.47E-43,2.6995E-41,2.24E-43,3.5325E-41,1.95E-43,4.4226E-41,2.44E-43,1.9341E-40,7.12E-43,6.6265E-40,2.441E-42,1.727E-39,4.771E-42,1.2282E-41,5.6E-44,1.1601E-40,2.13E-43,5.3368E-40,4.92E-43,1.1569E-39,1.065E-42,2.0197E-39,1.86E-42,0.021
1935,9.5436E-40,3.516E-42,1.3041E-39,4.805E-42,1.7319E-39,4.785E-42,2.2455E-39,6.205E-42,9.335E-39,1.7195E-41,3.3336E-38,6.1408E-41,9.4736E-38,8.7255E-41,5.8414E-40,1.614E-42,5.6145E-39,5.171E-42,2.6553E-38,2.4457E-41,6.0494E-38,5.5717E-41,1.0968E-37,1.0102E-40,0.021
1936,1.0024E-39,5.54E-42,1.2949E-39,9.541E-42,1.6407E-39,7.556E-42,2.0222E-39,9.313E-42,8.0727E-39,2.9741E-41,2.2941E-38,8.452E-41,5.7945E-38,1.6011E-40,6.7456E-40,2.485E-42,4.8688E-39,8.968E-42,1.8942E-38,1.7446E-41,3.8745E-38,3.5685E-41,6.6042E-38,6.0826E-41,0.021
1937,4.5126E-41,4.074E-42,6.6074E-41,7.12E-42,1.0608E-40,7.327E-42,1.4589E-40,8.6E-42,8.8966E-40,2.9499E-41,6.2349E-39,1.5505E-40,2.7799E-38,3.5845E-40,2.1479E-41,1.404E-42,4.9984E-40,7.826E-42,4.5543E-39,3.7752E-41,1.4874E-38,1.096E-40,3.4932E-38,2.2522E-40,0.021
1938,5.7137E-40,4.21E-42,7.4906E-40,6.209E-42,9.7122E-40,5.367E-42,1.1916E-39,6.585E-42,5.3816E-39,1.9827E-41,1.7952E-38,6.6138E-41,4.7219E-38,1.3047E-40,3.5523E-40,1.309E-42,3.1924E-39,5.881E-42,1.4365E-38,1.3231E-41,3.1255E-38,2.8787E-41,5.5324E-38,5.0955E-41,0.021
1939,1.8915E-41,1.05E-43,2.7821E-41,1.794E-43,3.844E-41,1.42E-43,5.0862E-41,1.88E-43,2.9214E-40,8.07E-43,1.6263E-39,2.996E-42,6.1601E-39,5.674E-42,1.0082E-41,4.6E-44,1.6734E-40,1.54E-43,1.219E-39,1.122E-42,3.5285E-39,3.25E-42,7.7409E-39,7.13E-42,0.021
1940,4.337E-42,2.8E-44,6.398E-42,4.8E-44,9.087E-42,4.2E-44,1.2034E-41,5.6E-44,7.0604E-41,1.95E-43,4.2038E-40,7.75E-43,1.637E-39,1.508E-42,2.26E-42,9.8E-45,4.0591E-41,3.8E-44,3.1307E-40,2.89E-43,9.299E-40,8.56E-43,2.0722E-39,0.0,0.021
1941,2.9162E-40,3.492E-42,3.816E-40,5.623E-42,4.8844E-40,4.948E-42,6.3097E-40,5.811E-42,2.448E-39,1.5783E-41,7.5999E-39,5.5999E-41,1.9788E-38,9.1129E-41,1.9037E-40,1.403E-42,1.5011E-39,4.148E-42,6.1718E-39,1.7054E-41,1.3134E-38,3.6292E-41,2.2533E-38,1.403E-42,0.021
1942,8.3014E-40,9.94E-42,1.0279E-39,1.4201E-41,1.334E-39,1.3516E-41,1.6306E-39,1.652E-41,6.8731E-39,5.0643E-41,2.0191E-38,1.4877E-40,5.0113E-38,2.3078E-40,5.185E-40,3.82E-42,4.1262E-39,1.1401E-41,1.6671E-38,4.6062E-41,3.4005E-38,9.3961E-41,5.7644E-38,1.5928E-40,0.021
1943,3.3279E-40,1.1648E-41,4.8503E-40,2.0103E-41,6.8323E-40,1.762E-41,9.3448E-40,2.2377E-41,4.4317E-39,6.939E-41,1.8992E-38,3.1486E-40,6.3412E-38,5.2564E-40,1.9185E-40,5.125E-42,2.6072E-39,1.921E-41,1.4851E-38,6.8393E-41,3.7789E-38,1.921E-41,7.4777E-38,5.125E-42,0.021
1944,7.8995E-40,4.2199E-41,1.1303E-39,6.871E-41,1.6673E-39,6.296E-41,2.1459E-39,7.9057E-41,8.1284E-39,2.3208E-40,3.6576E-38,9.0958E-40,1.0715E-37,1.5791E-39,4.3093E-40,1.667E-41,5.2578E-39,5.811E-41,2.9215E-38,5.6509E-40,6.8171E-38,5.6509E-40,1.2636E-37,9.3104E-40,0.021
1945,3.2679E-40,9.03E-42,4.6288E-40,1.4495E-41,6.3368E-40,1.4007E-41,8.3305E-40,1.688E-41,3.229E-39,4.7584E-41,1.1574E-38,1.8121E-40,3.2231E-38,2.6717E-40,1.9475E-40,3.946E-42,1.9873E-39,1.0982E-41,9.3642E-39,4.3124E-41,2.0733E-38,1.1458E-40,3.6972E-38,1.7026E-40,0.021
1946,3.0104E-40,1.0259E-41,4.4568E-40,1.683E-41,5.7468E-40,1.535E-41,7.889E-40,2.1071E-41,3.7759E-39,5.9122E-41,1.6976E-38,2.5016E-40,5.2556E-38,4.8406E-40,1.4449E-40,4.392E-42,2.2502E-39,1.658E-41,1.3459E-38,7.438E-41,3.3283E-38,1.8393E-40,6.3012E-38,2.9018E-40,0.021
1947,7.6412E-40,4.927E-42,1.0129E-39,7.463E-42,1.3E-39,7.184E-42,1.6367E-39,9.044E-42,7.0723E-39,2.6056E-41,2.3876E-38,8.7962E-41,6.2569E-38,1.7289E-40,4.6899E-40,2.16E-42,4.2615E-39,7.85E-42,1.9318E-38,1.7792E-41,4.176E-38,3.8463E-41,7.2838E-38,6.7087E-41,0.021
1948,2.1284E-40,2.549E-42,2.7622E-40,4.071E-42,3.3485E-40,3.393E-42,4.1961E-40,4.638E-42,1.767E-39,1.302E-41,5.6033E-39,4.1286E-41,1.4779E-38,6.806E-41,1.3578E-40,1.125E-42,1.0648E-39,2.941E-42,4.4921E-39,1.2413E-41,9.5862E-39,2.941E-42,1.7031E-38,1.125E-42,0.021
1949,9.7834E-41,4.415E-42,1.5549E-40,7.59E-42,2.2044E-40,6.903E-42,3.0233E-40,8.911E-42,1.4591E-39,2.5534E-41,8.3578E-39,1.3856E-40,2.9491E-38,2.4446E-40,4.8853E-41,1.665E-42,9.0383E-40,6.66E-42,6.3459E-39,3.5069E-41,1.7414E-38,8.0192E-41,3.6349E-38,1.3391E-40,0.021
1950,6.7325E-41,4.34E-43,1.0849E-40,7.99E-43,1.6121E-40,7.43E-43,2.1947E-40,1.01E-42,1.2583E-39,3.477E-42,8.7294E-39,1.608E-41,3.6357E-38,3.3485E-41,3.1665E-41,2.05E-43,7.3753E-40,6.8E-43,6.4237E-39,5.916E-42,2.009E-38,1.8504E-41,4.6236E-38,0.0,0.021
1951,7.8005E-41,3.59E-43,1.111E-40,6.14E-43,1.5507E-40,5.72E-43,1.9885E-40,7.33E-43,1.0416E-39,1.918E-42,5.0086E-39,9.226E-42,1.6555E-38,1.5248E-41,4.1431E-41,1.53E-43,6.083E-40,5.6E-43,3.8346E-39,3.531E-42,1.003E-38,9.239E-42,2.0217E-38,1.862E-41,0.021
1952,1.5867E-40,1.169E-42,2.1053E-40,1.745E-42,2.76E-40,1.525E-42,3.5003E-40,1.934E-42,1.5125E-39,5.573E-42,5.3667E-39,1.9772E-41,1.5111E-38,4.1754E-41,9.8925E-41,3.64E-43,9.0304E-40,1.663E-42,4.2826E-39,3.945E-42,9.7119E-39,8.944E-42,1.7771E-38,1.6367E-41,0.021
