# Filter transmission for J-PLUS filter rSDSS
# Authors: Jesus Varela (jvarela@cefca.es), Toni Marin (amarin@cefca.es), César Iñiguez (ciniguez@cefca.es)
# Date: 2015-05-19
# wl[A]   T[ccd]    T[ccd+filter+atm]
7304    0.000     0.000 
7305    0.000     0.000 
7306    0.000     0.000 
7307    0.000     0.000 
7308    0.000     0.000 
7309    0.000     0.000 
7310    0.000     0.000 
7311    0.000     0.000 
7312    0.000     0.000 
7313    0.000     0.000 
7314    0.000     0.000 
7315    0.000     0.000 
7316    0.000     0.000 
7317    0.000     0.000 
7318    0.000     0.000 
7319    0.000     0.000 
7320    0.000     0.000 
7321    0.000     0.000 
7322    0.000     0.000 
7323    0.000     0.000 
7324    0.000     0.000 
7325    0.000     0.000 
7326    0.000     0.000 
7327    0.000     0.000 
7328    0.000     0.000 
7329    0.000     0.000 
7330    0.000     0.000 
7331    0.000     0.000 
7332    0.000     0.000 
7333    0.000     0.000 
7334    0.000     0.000 
7335    0.000     0.000 
7336    0.000     0.000 
7337    0.000     0.000 
7338    0.000     0.000 
7339    0.000     0.000 
7340    0.000     0.000 
7341    0.000     0.000 
7342    0.000     0.000 
7343    0.000     0.000 
7344    0.000     0.000 
7345    0.000     0.000 
7346    0.000     0.000 
7347    0.000     0.000 
7348    0.000     0.000 
7349    0.000     0.000 
7350    0.000     0.000 
7351    0.000     0.000 
7352    0.000     0.000 
7353    0.000     0.000 
7354    0.000     0.000 
7355    0.000     0.000 
7356    0.000     0.000 
7357    0.000     0.000 
7358    0.000     0.000 
7359    0.000     0.000 
7360    0.000     0.000 
7361    0.000     0.000 
7362    0.000     0.000 
7363    0.000     0.000 
7364    0.000     0.000 
7365    0.000     0.000 
7366    0.000     0.000 
7367    0.000     0.000 
7368    0.000     0.000 
7369    0.000     0.000 
7370    0.000     0.000 
7371    0.000     0.000 
7372    0.000     0.000 
7373    0.000     0.000 
7374    0.000     0.000 
7375    0.000     0.000 
7376    0.000     0.000 
7377    0.000     0.000 
7378    0.000     0.000 
7379    0.000     0.000 
7380    0.000     0.000 
7381    0.000     0.000 
7382    0.000     0.000 
7383    0.000     0.000 
7384    0.000     0.000 
7385    0.000     0.000 
7386    0.000     0.000 
7387    0.000     0.000 
7388    0.000     0.000 
7389    0.000     0.000 
7390    0.000     0.000 
7391    0.000     0.000 
7392    0.000     0.000 
7393    0.000     0.000 
7394    0.000     0.000 
7395    0.000     0.000 
7396    0.000     0.000 
7397    0.000     0.000 
7398    0.000     0.000 
7399    0.000     0.000 
7400    0.000     0.000 
7401    0.000     0.000 
7402    0.000     0.000 
7403    0.000     0.000 
7404    0.000     0.000 
7405    0.000     0.000 
7406    0.000     0.000 
7407    0.000     0.000 
7408    0.000     0.000 
7409    0.000     0.000 
7410    0.000     0.000 
7411    0.000     0.000 
7412    0.000     0.000 
7413    0.000     0.000 
7414    0.000     0.000 
7415    0.000     0.000 
7416    0.000     0.000 
7417    0.000     0.000 
7418    0.000     0.000 
7419    0.000     0.000 
7420    0.000     0.000 
7421    0.000     0.000 
7422    0.000     0.000 
7423    0.000     0.000 
7424    0.000     0.000 
7425    0.000     0.000 
7426    0.000     0.000 
7427    0.000     0.000 
7428    0.000     0.000 
7429    0.000     0.000 
7430    0.000     0.000 
7431    0.000     0.000 
7432    0.000     0.000 
7433    0.000     0.000 
7434    0.000     0.000 
7435    0.000     0.000 
7436    0.000     0.000 
7437    0.000     0.000 
7438    0.000     0.000 
7439    0.000     0.000 
7440    0.000     0.000 
7441    0.000     0.000 
7442    0.000     0.000 
7443    0.000     0.000 
7444    0.000     0.000 
7445    0.000     0.000 
7446    0.000     0.000 
7447    0.000     0.000 
7448    0.000     0.000 
7449    0.000     0.000 
7450    0.000     0.000 
7451    0.000     0.000 
7452    0.000     0.000 
7453    0.000     0.000 
7454    0.000     0.000 
7455    0.000     0.000 
7456    0.000     0.000 
7457    0.000     0.000 
7458    0.000     0.000 
7459    0.000     0.000 
7460    0.000     0.000 
7461    0.000     0.000 
7462    0.000     0.000 
7463    0.000     0.000 
7464    0.000     0.000 
7465    0.000     0.000 
7466    0.000     0.000 
7467    0.000     0.000 
7468    0.000     0.000 
7469    0.000     0.000 
7470    0.000     0.000 
7471    0.000     0.000 
7472    0.000     0.000 
7473    0.000     0.000 
7474    0.000     0.000 
7475    0.000     0.000 
7476    0.000     0.000 
7477    0.000     0.000 
7478    0.000     0.000 
7479    0.000     0.000 
7480    0.000     0.000 
7481    0.000     0.000 
7482    0.000     0.000 
7483    0.000     0.000 
7484    0.000     0.000 
7485    0.000     0.000 
7486    0.000     0.000 
7487    0.000     0.000 
7488    0.000     0.000 
7489    0.000     0.000 
7490    0.000     0.000 
7491    0.000     0.000 
7492    0.000     0.000 
7493    0.000     0.000 
7494    0.000     0.000 
7495    0.000     0.000 
7496    0.000     0.000 
7497    0.000     0.000 
7498    0.000     0.000 
7499    0.000     0.000 
7500    0.000     0.000 
