# Filter transmission for J-PLUS filter iSDSS
# Authors: Jesus Varela (jvarela@cefca.es), Toni Marin (amarin@cefca.es), César Iñiguez (ciniguez@cefca.es)
# Date: 2015-05-19
# wl[A]   T[ccd]    T[ccd+filter+atm]
8604    0.027     0.021 
8605    0.026     0.020 
8606    0.026     0.020 
8607    0.025     0.019 
8608    0.024     0.019 
8609    0.024     0.019 
8610    0.024     0.019 
8611    0.023     0.018 
8612    0.023     0.017 
8613    0.022     0.017 
8614    0.022     0.017 
8615    0.021     0.016 
8616    0.021     0.016 
8617    0.020     0.015 
8618    0.020     0.015 
8619    0.019     0.015 
8620    0.019     0.015 
8621    0.019     0.014 
8622    0.018     0.014 
8623    0.018     0.014 
8624    0.018     0.014 
8625    0.018     0.013 
8626    0.017     0.013 
8627    0.017     0.013 
8628    0.017     0.013 
8629    0.016     0.012 
8630    0.015     0.012 
8631    0.015     0.012 
8632    0.015     0.011 
8633    0.014     0.011 
8634    0.014     0.011 
8635    0.014     0.011 
8636    0.014     0.010 
8637    0.013     0.010 
8638    0.013     0.010 
8639    0.013     0.010 
8640    0.013     0.009 
8641    0.012     0.009 
8642    0.012     0.009 
8643    0.012     0.009 
8644    0.012     0.009 
8645    0.012     0.009 
8646    0.012     0.009 
8647    0.011     0.008 
8648    0.011     0.008 
8649    0.010     0.008 
8650    0.010     0.008 
8651    0.009     0.007 
8652    0.009     0.007 
8653    0.009     0.007 
8654    0.008     0.006 
8655    0.008     0.006 
8656    0.007     0.006 
8657    0.007     0.006 
8658    0.007     0.006 
8659    0.008     0.006 
8660    0.008     0.006 
8661    0.008     0.006 
8662    0.008     0.006 
8663    0.007     0.005 
8664    0.007     0.005 
8665    0.007     0.005 
8666    0.007     0.005 
8667    0.007     0.005 
8668    0.007     0.005 
8669    0.006     0.005 
8670    0.006     0.005 
8671    0.006     0.005 
8672    0.006     0.005 
8673    0.006     0.005 
8674    0.006     0.005 
8675    0.006     0.005 
8676    0.006     0.004 
8677    0.005     0.004 
8678    0.005     0.004 
8679    0.004     0.003 
8680    0.004     0.003 
8681    0.004     0.003 
8682    0.004     0.003 
8683    0.004     0.003 
8684    0.003     0.002 
8685    0.003     0.002 
8686    0.003     0.002 
8687    0.003     0.003 
8688    0.004     0.003 
8689    0.004     0.003 
8690    0.005     0.004 
8691    0.005     0.004 
8692    0.005     0.004 
8693    0.005     0.003 
8694    0.004     0.003 
8695    0.003     0.003 
8696    0.002     0.002 
8697    0.003     0.002 
8698    0.004     0.003 
8699    0.004     0.003 
8700    0.004     0.003 
8701    0.005     0.003 
8702    0.005     0.004 
8703    0.004     0.003 
8704    0.004     0.003 
8705    0.003     0.002 
8706    0.003     0.002 
8707    0.003     0.002 
8708    0.003     0.002 
8709    0.002     0.002 
8710    0.001     0.001 
8711    0.002     0.001 
8712    0.003     0.002 
8713    0.003     0.002 
8714    0.003     0.002 
8715    0.003     0.002 
8716    0.003     0.002 
8717    0.003     0.002 
8718    0.002     0.002 
8719    0.002     0.002 
8720    0.002     0.001 
8721    0.002     0.001 
8722    0.002     0.001 
8723    0.001     0.001 
8724    0.000     0.000 
8725    0.000     0.000 
8726    0.000     0.000 
8727    0.001     0.001 
8728    0.001     0.001 
8729    0.002     0.001 
8730    0.002     0.001 
8731    0.002     0.001 
8732    0.002     0.001 
8733    0.002     0.002 
8734    0.003     0.002 
8735    0.003     0.002 
8736    0.003     0.002 
8737    0.004     0.003 
8738    0.006     0.004 
8739    0.006     0.004 
8740    0.006     0.004 
8741    0.005     0.003 
8742    0.004     0.003 
8743    0.004     0.003 
8744    0.004     0.003 
8745    0.003     0.002 
8746    0.002     0.002 
8747    0.003     0.002 
8748    0.003     0.002 
8749    0.001     0.001 
8750    0.000     0.000 
8751    0.000     0.000 
8752    0.000     0.000 
8753    0.001     0.001 
8754    0.002     0.001 
8755    0.002     0.001 
8756    0.002     0.001 
8757    0.001     0.001 
8758    0.001     0.001 
8759    0.001     0.000 
8760    0.000     0.000 
8761    0.000     0.000 
8762    0.000     0.000 
8763    0.001     0.001 
8764    0.001     0.001 
8765    0.001     0.001 
8766    0.001     0.001 
8767    0.001     0.000 
8768    0.000     0.000 
8769    0.000     0.000 
8770    0.000     0.000 
8771    0.000     0.000 
8772    0.000     0.000 
8773    0.000     0.000 
8774    0.000     0.000 
8775    0.000     0.000 
8776    0.000     0.000 
8777    0.000     0.000 
8778    0.000     0.000 
8779    0.000     0.000 
8780    0.000     0.000 
8781    0.001     0.001 
8782    0.001     0.001 
8783    0.002     0.001 
8784    0.002     0.001 
8785    0.002     0.001 
8786    0.002     0.001 
8787    0.001     0.001 
8788    0.000     0.000 
8789    0.000     0.000 
8790    0.000     0.000 
8791    0.000     0.000 
8792    0.000     0.000 
8793    0.001     0.001 
8794    0.002     0.001 
8795    0.003     0.002 
8796    0.005     0.003 
8797    0.005     0.003 
8798    0.004     0.003 
8799    0.002     0.002 
8800    0.000     0.000 
8801    0.000     0.000 
8802    0.000     0.000 
8803    0.000     0.000 
8804    0.000     0.000 
8805    0.000     0.000 
8806    0.000     0.000 
8807    0.000     0.000 
8808    0.000     0.000 
8809    0.000     0.000 
8810    0.000     0.000 
8811    0.002     0.001 
8812    0.003     0.002 
8813    0.004     0.003 
8814    0.005     0.004 
8815    0.004     0.003 
8816    0.003     0.002 
8817    0.002     0.001 
8818    0.000     0.000 
8819    0.000     0.000 
8820    0.000     0.000 
8821    0.000     0.000 
8822    0.000     0.000 
8823    0.001     0.001 
8824    0.002     0.001 
8825    0.003     0.002 
8826    0.003     0.002 
8827    0.005     0.003 
8828    0.006     0.004 
8829    0.004     0.003 
8830    0.003     0.002 
8831    0.001     0.001 
8832    0.000     0.000 
8833    0.000     0.000 
8834    0.000     0.000 
8835    0.002     0.001 
8836    0.004     0.003 
8837    0.005     0.003 
8838    0.006     0.004 
8839    0.004     0.003 
8840    0.003     0.002 
8841    0.001     0.001 
8842    0.000     0.000 
8843    0.000     0.000 
8844    0.000     0.000 
8845    0.000     0.000 
8846    0.000     0.000 
8847    0.000     0.000 
8848    0.000     0.000 
8849    0.000     0.000 
8850    0.000     0.000 
8851    0.000     0.000 
8852    0.000     0.000 
8853    0.000     0.000 
8854    0.000     0.000 
8855    0.000     0.000 
8856    0.000     0.000 
8857    0.000     0.000 
8858    0.000     0.000 
8859    0.002     0.001 
8860    0.003     0.002 
8861    0.003     0.002 
8862    0.003     0.002 
8863    0.001     0.001 
8864    0.000     0.000 
8865    0.000     0.000 
8866    0.000     0.000 
8867    0.000     0.000 
8868    0.000     0.000 
8869    0.004     0.003 
8870    0.009     0.006 
8871    0.009     0.006 
8872    0.010     0.007 
8873    0.008     0.005 
8874    0.007     0.004 
8875    0.005     0.003 
8876    0.003     0.002 
8877    0.002     0.001 
8878    0.000     0.000 
8879    0.000     0.000 
8880    0.000     0.000 
8881    0.000     0.000 
8882    0.000     0.000 
8883    0.000     0.000 
8884    0.000     0.000 
8885    0.002     0.001 
8886    0.004     0.003 
8887    0.003     0.002 
8888    0.003     0.002 
8889    0.002     0.001 
8890    0.000     0.000 
8891    0.000     0.000 
8892    0.000     0.000 
8893    0.000     0.000 
8894    0.000     0.000 
8895    0.000     0.000 
8896    0.000     0.000 
8897    0.001     0.000 
8898    0.001     0.001 
8899    0.001     0.000 
8900    0.000     0.000 
8901    0.000     0.000 
8902    0.000     0.000 
8903    0.000     0.000 
8904    0.000     0.000 
8905    0.000     0.000 
8906    0.000     0.000 
8907    0.000     0.000 
8908    0.000     0.000 
8909    0.000     0.000 
8910    0.000     0.000 
8911    0.001     0.000 
8912    0.001     0.001 
8913    0.002     0.001 
8914    0.002     0.001 
8915    0.001     0.001 
8916    0.000     0.000 
8917    0.000     0.000 
8918    0.000     0.000 
8919    0.000     0.000 
8920    0.000     0.000 
8921    0.000     0.000 
8922    0.000     0.000 
8923    0.000     0.000 
8924    0.000     0.000 
8925    0.002     0.001 
8926    0.004     0.002 
8927    0.003     0.002 
8928    0.002     0.001 
8929    0.007     0.004 
8930    0.012     0.007 
8931    0.008     0.005 
8932    0.003     0.002 
8933    0.003     0.002 
8934    0.003     0.002 
8935    0.005     0.003 
8936    0.008     0.005 
8937    0.010     0.006 
8938    0.012     0.008 
8939    0.014     0.009 
8940    0.016     0.010 
8941    0.008     0.005 
8942    0.000     0.000 
8943    0.000     0.000 
8944    0.000     0.000 
8945    0.000     0.000 
8946    0.000     0.000 
8947    0.000     0.000 
8948    0.000     0.000 
8949    0.000     0.000 
8950    0.000     0.000 
8951    0.000     0.000 
8952    0.000     0.000 
8953    0.000     0.000 
8954    0.000     0.000 
8955    0.000     0.000 
8956    0.000     0.000 
8957    0.000     0.000 
8958    0.000     0.000 
8959    0.000     0.000 
8960    0.000     0.000 
8961    0.000     0.000 
8962    0.000     0.000 
8963    0.000     0.000 
8964    0.000     0.000 
8965    0.000     0.000 
8966    0.000     0.000 
8967    0.000     0.000 
8968    0.000     0.000 
8969    0.000     0.000 
8970    0.000     0.000 
8971    0.000     0.000 
8972    0.000     0.000 
8973    0.003     0.001 
8974    0.005     0.003 
8975    0.003     0.002 
8976    0.001     0.001 
8977    0.001     0.000 
8978    0.000     0.000 
8979    0.003     0.001 
8980    0.005     0.003 
8981    0.008     0.005 
8982    0.011     0.006 
8983    0.012     0.007 
8984    0.013     0.007 
8985    0.012     0.007 
8986    0.012     0.007 
8987    0.012     0.007 
8988    0.012     0.007 
8989    0.009     0.005 
8990    0.006     0.003 
8991    0.003     0.002 
8992    0.000     0.000 
8993    0.000     0.000 
8994    0.000     0.000 
8995    0.004     0.002 
8996    0.008     0.005 
8997    0.014     0.008 
8998    0.019     0.011 
8999    0.024     0.013 
9000    0.029     0.016 
